Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,29.44997,45.58200,155,2658,,,HIPERMERCADOS,2019 ,Mayo
NARANJAS,5.94281,5.33070,09,611,,,HIPERMERCADOS,2019 ,Mayo
MANDARINAS,91000,1.44619,159,291,,,HIPERMERCADOS,2019 ,Mayo
LIMONES,50393,77280,153,326,,,HIPERMERCADOS,2019 ,Mayo
PLATANOS,5.40632,7.39734,137,138,,,HIPERMERCADOS,2019 ,Mayo
MANZANAS,2.97720,4.49232,151,821,,,HIPERMERCADOS,2019 ,Mayo
PERAS,1.54461,2.33103,151,564,,,HIPERMERCADOS,2019 ,Mayo
MELOCOTONES,40853,1.02585,251,219,,,HIPERMERCADOS,2019 ,Mayo
NECTARINAS,35265,71271,202,18,,,HIPERMERCADOS,2019 ,Mayo
ALBARICOQUES,36621,80361,219,255,,,HIPERMERCADOS,2019 ,Mayo
FRESAS/FRESON,2.49851,5.27138,211,1074,,,HIPERMERCADOS,2019 ,Mayo
MELON,1.26223,1.88968,15,311,,,HIPERMERCADOS,2019 ,Mayo
SANDIA,3.42267,2.95267,086,48,,,HIPERMERCADOS,2019 ,Mayo
CIRUELAS,6021,16055,267,049,,,HIPERMERCADOS,2019 ,Mayo
CEREZAS,38850,1.58310,407,279,,,HIPERMERCADOS,2019 ,Mayo
UVAS,14971,55899,373,093,,,HIPERMERCADOS,2019 ,Mayo
KIWI,1.00236,2.73595,273,487,,,HIPERMERCADOS,2019 ,Mayo
AGUACATE,46355,1.92395,415,306,,,HIPERMERCADOS,2019 ,Mayo
PIÑA,64384,86240,134,181,,,HIPERMERCADOS,2019 ,Mayo
OTRAS FRUTAS FRESCAS,1.14613,3.33078,291,524,,,HIPERMERCADOS,2019 ,Mayo
POMELO,24265,40043,165,042,,,HIPERMERCADOS,2019 ,Mayo
CHIRIMOYA,421,2900,689,001,,,HIPERMERCADOS,2019 ,Mayo
MANGO,24011,63174,263,131,,,HIPERMERCADOS,2019 ,Mayo
FRUTAS IV GAMA,1.45284,2.13726,147,408,,,HIPERMERCADOS,2019 ,Mayo
