Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,37.80920,45.20115,12,2648,,,HIPERMERCADOS,2017 ,Julio
NARANJAS,3.24693,3.46605,107,393,,,HIPERMERCADOS,2017 ,Julio
MANDARINAS,6230,12217,196,014,,,HIPERMERCADOS,2017 ,Julio
LIMONES,75341,1.52819,203,429,,,HIPERMERCADOS,2017 ,Julio
PLATANOS,3.89116,5.49312,141,125,,,HIPERMERCADOS,2017 ,Julio
MANZANAS,2.18598,3.35217,153,715,,,HIPERMERCADOS,2017 ,Julio
PERAS,84719,1.49281,176,4,,,HIPERMERCADOS,2017 ,Julio
MELOCOTONES,2.35138,3.49104,148,853,,,HIPERMERCADOS,2017 ,Julio
NECTARINAS,1.80456,2.46679,137,723,,,HIPERMERCADOS,2017 ,Julio
ALBARICOQUES,45155,78646,174,263,,,HIPERMERCADOS,2017 ,Julio
FRESAS/FRESON,3046,12069,396,035,,,HIPERMERCADOS,2017 ,Julio
MELON,6.86650,5.38004,078,919,,,HIPERMERCADOS,2017 ,Julio
SANDIA,10.46206,6.15014,059,981,,,HIPERMERCADOS,2017 ,Julio
CIRUELAS,57542,94017,163,286,,,HIPERMERCADOS,2017 ,Julio
CEREZAS,1.00995,2.45167,243,385,,,HIPERMERCADOS,2017 ,Julio
UVAS,15832,49435,312,091,,,HIPERMERCADOS,2017 ,Julio
KIWI,67978,2.20914,325,305,,,HIPERMERCADOS,2017 ,Julio
AGUACATE,27675,1.27833,462,224,,,HIPERMERCADOS,2017 ,Julio
PIÑA,29251,47172,161,118,,,HIPERMERCADOS,2017 ,Julio
OTRAS FRUTAS FRESCAS,1.86299,3.50611,188,822,,,HIPERMERCADOS,2017 ,Julio
POMELO,23589,45001,191,06,,,HIPERMERCADOS,2017 ,Julio
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2017 ,Julio
FRUTAS IV GAMA,1.11184,1.34354,121,222,,,HIPERMERCADOS,2017 ,Julio
