Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,26.00324,41.85437,161,2622,,,HIPERMERCADOS,2017 ,Abril
NARANJAS,6.07964,5.63685,093,772,,,HIPERMERCADOS,2017 ,Abril
MANDARINAS,95367,1.85651,195,359,,,HIPERMERCADOS,2017 ,Abril
LIMONES,82974,1.25564,151,415,,,HIPERMERCADOS,2017 ,Abril
PLATANOS,4.76819,6.73670,141,1416,,,HIPERMERCADOS,2017 ,Abril
MANZANAS,3.50047,5.24941,15,1033,,,HIPERMERCADOS,2017 ,Abril
PERAS,1.92536,3.00575,156,663,,,HIPERMERCADOS,2017 ,Abril
MELOCOTONES,457,1023,224,002,,,HIPERMERCADOS,2017 ,Abril
NECTARINAS,6132,16406,268,04,,,HIPERMERCADOS,2017 ,Abril
ALBARICOQUES,593,1030,174,003,,,HIPERMERCADOS,2017 ,Abril
FRESAS/FRESON,3.46149,6.88886,199,1198,,,HIPERMERCADOS,2017 ,Abril
MELON,59531,1.48060,249,101,,,HIPERMERCADOS,2017 ,Abril
SANDIA,52635,77222,147,094,,,HIPERMERCADOS,2017 ,Abril
CIRUELAS,8621,26237,304,063,,,HIPERMERCADOS,2017 ,Abril
CEREZAS,000,000,0,0,,,HIPERMERCADOS,2017 ,Abril
UVAS,18062,48033,266,106,,,HIPERMERCADOS,2017 ,Abril
KIWI,1.28283,3.36891,263,593,,,HIPERMERCADOS,2017 ,Abril
AGUACATE,37832,1.49683,396,316,,,HIPERMERCADOS,2017 ,Abril
PIÑA,53162,87198,164,154,,,HIPERMERCADOS,2017 ,Abril
OTRAS FRUTAS FRESCAS,83162,2.30683,277,342,,,HIPERMERCADOS,2017 ,Abril
POMELO,16324,22136,136,043,,,HIPERMERCADOS,2017 ,Abril
CHIRIMOYA,048,241,5,001,,,HIPERMERCADOS,2017 ,Abril
FRUTAS IV GAMA,64565,1.15279,179,19,,,HIPERMERCADOS,2017 ,Abril
