Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,22.86495,36.81820,161,2311,,,HIPERMERCADOS,2018 ,Noviembre
NARANJAS,4.94816,5.07043,102,57,,,HIPERMERCADOS,2018 ,Noviembre
MANDARINAS,2.89955,3.84442,133,778,,,HIPERMERCADOS,2018 ,Noviembre
LIMONES,57331,1.09342,191,36,,,HIPERMERCADOS,2018 ,Noviembre
PLATANOS,4.00489,6.25754,156,1208,,,HIPERMERCADOS,2018 ,Noviembre
MANZANAS,2.57692,4.24233,165,7,,,HIPERMERCADOS,2018 ,Noviembre
PERAS,1.50612,2.29715,153,523,,,HIPERMERCADOS,2018 ,Noviembre
MELOCOTONES,9130,22531,247,034,,,HIPERMERCADOS,2018 ,Noviembre
NECTARINAS,2616,3843,147,013,,,HIPERMERCADOS,2018 ,Noviembre
ALBARICOQUES,000,000,0,0,,,HIPERMERCADOS,2018 ,Noviembre
FRESAS/FRESON,2867,15621,545,036,,,HIPERMERCADOS,2018 ,Noviembre
MELON,64835,67104,103,122,,,HIPERMERCADOS,2018 ,Noviembre
SANDIA,9661,16778,174,008,,,HIPERMERCADOS,2018 ,Noviembre
CIRUELAS,13946,37114,266,103,,,HIPERMERCADOS,2018 ,Noviembre
CEREZAS,000,000,0,0,,,HIPERMERCADOS,2018 ,Noviembre
UVAS,81125,1.89151,233,295,,,HIPERMERCADOS,2018 ,Noviembre
KIWI,88406,2.85557,323,406,,,HIPERMERCADOS,2018 ,Noviembre
AGUACATE,42866,1.53576,358,296,,,HIPERMERCADOS,2018 ,Noviembre
PIÑA,62736,86655,138,186,,,HIPERMERCADOS,2018 ,Noviembre
OTRAS FRUTAS FRESCAS,2.57410,5.23365,203,761,,,HIPERMERCADOS,2018 ,Noviembre
POMELO,15500,21830,141,023,,,HIPERMERCADOS,2018 ,Noviembre
CHIRIMOYA,608,1763,29,004,,,HIPERMERCADOS,2018 ,Noviembre
FRUTAS IV GAMA,1.44779,2.35715,163,318,,,HIPERMERCADOS,2018 ,Noviembre
