Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,29.13215,38.31307,132,2748,,,HIPERMERCADOS,2014 ,Enero
NARANJAS,7.81419,5.98495,077,89,,,HIPERMERCADOS,2014 ,Enero
MANDARINAS,4.03582,4.41713,109,911,,,HIPERMERCADOS,2014 ,Enero
LIMONES,75822,1.03924,137,483,,,HIPERMERCADOS,2014 ,Enero
PLATANOS,4.67476,6.05365,129,142,,,HIPERMERCADOS,2014 ,Enero
MANZANAS,4.35620,6.16211,141,1262,,,HIPERMERCADOS,2014 ,Enero
PERAS,1.85159,2.39141,129,752,,,HIPERMERCADOS,2014 ,Enero
MELOCOTONES,1239,2924,236,01,,,HIPERMERCADOS,2014 ,Enero
ALBARICOQUES,740,2095,283,008,,,HIPERMERCADOS,2014 ,Enero
FRESAS/FRESON,43637,1.81994,417,351,,,HIPERMERCADOS,2014 ,Enero
MELON,23269,45054,194,042,,,HIPERMERCADOS,2014 ,Enero
SANDIA,460,683,149,003,,,HIPERMERCADOS,2014 ,Enero
CIRUELAS,1817,4293,236,019,,,HIPERMERCADOS,2014 ,Enero
CEREZAS,8285,14249,172,028,,,HIPERMERCADOS,2014 ,Enero
UVAS,39230,84507,215,238,,,HIPERMERCADOS,2014 ,Enero
KIWI,1.03402,2.23719,216,538,,,HIPERMERCADOS,2014 ,Enero
AGUACATE,62982,1.90262,302,292,,,HIPERMERCADOS,2014 ,Enero
PIÑA,88039,1.18169,134,283,,,HIPERMERCADOS,2014 ,Enero
OTRAS FRUTAS FRESCAS,1.91037,3.58507,188,628,,,HIPERMERCADOS,2014 ,Enero
FRUTAS IV GAMA,69231,97892,141,179,,,HIPERMERCADOS,2014 ,Enero
FRUTAS ECOLOGICAS,1.08153,1.50968,14,297,,,HIPERMERCADOS,2014 ,Enero
