Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,34.91224,50.57049,145,2778,,,HIPERMERCADOS,2013 ,Junio
NARANJAS,4.48704,5.04475,112,639,,,HIPERMERCADOS,2013 ,Junio
MANDARINAS,9268,23884,258,043,,,HIPERMERCADOS,2013 ,Junio
LIMONES,56059,99924,178,377,,,HIPERMERCADOS,2013 ,Junio
PLATANOS,4.31277,6.20218,144,1282,,,HIPERMERCADOS,2013 ,Junio
MANZANAS,3.54615,6.03119,17,106,,,HIPERMERCADOS,2013 ,Junio
PERAS,93973,2.22147,236,35,,,HIPERMERCADOS,2013 ,Junio
MELOCOTONES,1.52565,2.88826,189,674,,,HIPERMERCADOS,2013 ,Junio
ALBARICOQUES,73390,1.61189,22,372,,,HIPERMERCADOS,2013 ,Junio
FRESAS/FRESON,48095,1.20850,251,277,,,HIPERMERCADOS,2013 ,Junio
MELON,3.90785,3.82274,098,7,,,HIPERMERCADOS,2013 ,Junio
SANDIA,8.70962,6.30762,072,773,,,HIPERMERCADOS,2013 ,Junio
CIRUELAS,21803,47769,219,167,,,HIPERMERCADOS,2013 ,Junio
CEREZAS,1.09608,3.88893,355,581,,,HIPERMERCADOS,2013 ,Junio
UVAS,6940,22638,326,054,,,HIPERMERCADOS,2013 ,Junio
KIWI,95537,2.14420,224,463,,,HIPERMERCADOS,2013 ,Junio
AGUACATE,31879,97746,307,219,,,HIPERMERCADOS,2013 ,Junio
PIÑA,52459,87026,166,179,,,HIPERMERCADOS,2013 ,Junio
OTRAS FRUTAS FRESCAS,2.43307,5.40889,222,93,,,HIPERMERCADOS,2013 ,Junio
FRUTAS IV GAMA,78285,1.26666,162,243,,,HIPERMERCADOS,2013 ,Junio
FRUTAS ECOLOGICAS,1.47830,2.18728,148,261,,,HIPERMERCADOS,2013 ,Junio
