Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,24.81580,41.94669,169,2479,,,HIPERMERCADOS,2018 ,Mayo
NARANJAS,5.98596,6.23197,104,661,,,HIPERMERCADOS,2018 ,Mayo
MANDARINAS,76026,1.38952,183,237,,,HIPERMERCADOS,2018 ,Mayo
LIMONES,65181,1.22413,188,348,,,HIPERMERCADOS,2018 ,Mayo
PLATANOS,4.29853,6.21166,145,1236,,,HIPERMERCADOS,2018 ,Mayo
MANZANAS,2.64801,4.81253,182,737,,,HIPERMERCADOS,2018 ,Mayo
PERAS,1.38296,2.23336,161,521,,,HIPERMERCADOS,2018 ,Mayo
MELOCOTONES,7823,25606,327,058,,,HIPERMERCADOS,2018 ,Mayo
NECTARINAS,29416,72789,247,173,,,HIPERMERCADOS,2018 ,Mayo
ALBARICOQUES,27136,73223,27,173,,,HIPERMERCADOS,2018 ,Mayo
FRESAS/FRESON,2.19836,4.85577,221,95,,,HIPERMERCADOS,2018 ,Mayo
MELON,1.17904,1.82188,155,289,,,HIPERMERCADOS,2018 ,Mayo
SANDIA,1.87838,2.01488,107,31,,,HIPERMERCADOS,2018 ,Mayo
CIRUELAS,5669,16994,3,035,,,HIPERMERCADOS,2018 ,Mayo
CEREZAS,19600,73812,377,143,,,HIPERMERCADOS,2018 ,Mayo
UVAS,11724,39225,335,061,,,HIPERMERCADOS,2018 ,Mayo
KIWI,72434,2.43866,337,362,,,HIPERMERCADOS,2018 ,Mayo
AGUACATE,55817,2.09196,375,313,,,HIPERMERCADOS,2018 ,Mayo
PIÑA,70855,1.04804,148,204,,,HIPERMERCADOS,2018 ,Mayo
OTRAS FRUTAS FRESCAS,82775,2.55583,309,433,,,HIPERMERCADOS,2018 ,Mayo
POMELO,17710,28811,163,036,,,HIPERMERCADOS,2018 ,Mayo
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2018 ,Mayo
FRUTAS IV GAMA,1.34261,2.13084,159,333,,,HIPERMERCADOS,2018 ,Mayo
