Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,30.44271,39.77931,131,2931,,,HIPERMERCADOS,2013 ,Enero
NARANJAS,8.35155,6.82689,082,933,,,HIPERMERCADOS,2013 ,Enero
MANDARINAS,4.53048,5.04876,111,1026,,,HIPERMERCADOS,2013 ,Enero
LIMONES,73838,96651,131,44,,,HIPERMERCADOS,2013 ,Enero
PLATANOS,5.13044,7.07597,138,1668,,,HIPERMERCADOS,2013 ,Enero
MANZANAS,4.57206,6.22071,136,1303,,,HIPERMERCADOS,2013 ,Enero
PERAS,1.95733,2.66615,136,738,,,HIPERMERCADOS,2013 ,Enero
MELOCOTONES,1850,3806,206,019,,,HIPERMERCADOS,2013 ,Enero
ALBARICOQUES,200,698,349,003,,,HIPERMERCADOS,2013 ,Enero
FRESAS/FRESON,32110,1.43841,448,335,,,HIPERMERCADOS,2013 ,Enero
MELON,26868,45562,17,035,,,HIPERMERCADOS,2013 ,Enero
SANDIA,000,000,0,0,,,HIPERMERCADOS,2013 ,Enero
CIRUELAS,5721,13545,237,045,,,HIPERMERCADOS,2013 ,Enero
CEREZAS,2664,23884,897,015,,,HIPERMERCADOS,2013 ,Enero
UVAS,26957,70763,262,141,,,HIPERMERCADOS,2013 ,Enero
KIWI,1.11720,2.24970,201,605,,,HIPERMERCADOS,2013 ,Enero
AGUACATE,39002,95515,245,266,,,HIPERMERCADOS,2013 ,Enero
PIÑA,98503,1.34203,136,228,,,HIPERMERCADOS,2013 ,Enero
OTRAS FRUTAS FRESCAS,1.70653,3.40643,2,689,,,HIPERMERCADOS,2013 ,Enero
FRUTAS IV GAMA,82085,1.12170,137,204,,,HIPERMERCADOS,2013 ,Enero
FRUTAS ECOLOGICAS,88230,1.30636,148,233,,,HIPERMERCADOS,2013 ,Enero
