Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,29.19064,39.94178,137,2553,,,HIPERMERCADOS,2015 ,Septiembre
NARANJAS,3.22938,4.46429,138,465,,,HIPERMERCADOS,2015 ,Septiembre
MANDARINAS,21900,44385,203,099,,,HIPERMERCADOS,2015 ,Septiembre
LIMONES,61575,1.39469,227,453,,,HIPERMERCADOS,2015 ,Septiembre
PLATANOS,3.79248,5.20034,137,1226,,,HIPERMERCADOS,2015 ,Septiembre
MANZANAS,2.92902,3.99432,136,934,,,HIPERMERCADOS,2015 ,Septiembre
PERAS,1.22323,1.68517,138,6,,,HIPERMERCADOS,2015 ,Septiembre
MELOCOTONES,2.35328,3.62362,154,779,,,HIPERMERCADOS,2015 ,Septiembre
NECTARINAS,1.60208,2.06355,129,583,,,HIPERMERCADOS,2015 ,Septiembre
ALBARICOQUES,4220,10370,246,038,,,HIPERMERCADOS,2015 ,Septiembre
FRESAS/FRESON,1826,8714,477,023,,,HIPERMERCADOS,2015 ,Septiembre
MELON,4.77204,3.63812,076,661,,,HIPERMERCADOS,2015 ,Septiembre
SANDIA,3.14322,2.26367,072,36,,,HIPERMERCADOS,2015 ,Septiembre
CIRUELAS,82716,1.21848,147,476,,,HIPERMERCADOS,2015 ,Septiembre
CEREZAS,1332,2148,161,011,,,HIPERMERCADOS,2015 ,Septiembre
UVAS,1.06641,1.84355,173,445,,,HIPERMERCADOS,2015 ,Septiembre
KIWI,1.07507,3.01951,281,508,,,HIPERMERCADOS,2015 ,Septiembre
AGUACATE,30566,1.03129,337,259,,,HIPERMERCADOS,2015 ,Septiembre
PIÑA,43925,57361,131,136,,,HIPERMERCADOS,2015 ,Septiembre
OTRAS FRUTAS FRESCAS,1.52382,3.27138,215,691,,,HIPERMERCADOS,2015 ,Septiembre
FRUTAS IV GAMA,47447,58676,124,114,,,HIPERMERCADOS,2015 ,Septiembre
