Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,21.85778,34.54758,158,2454,,,HIPERMERCADOS,2017 ,Febrero
NARANJAS,5.37156,4.57495,085,677,,,HIPERMERCADOS,2017 ,Febrero
MANDARINAS,2.18928,3.44585,157,691,,,HIPERMERCADOS,2017 ,Febrero
LIMONES,59880,86926,145,326,,,HIPERMERCADOS,2017 ,Febrero
PLATANOS,4.15804,5.82933,14,1301,,,HIPERMERCADOS,2017 ,Febrero
MANZANAS,3.49346,5.19110,149,987,,,HIPERMERCADOS,2017 ,Febrero
PERAS,1.43932,2.25583,157,539,,,HIPERMERCADOS,2017 ,Febrero
MELOCOTONES,564,1121,199,003,,,HIPERMERCADOS,2017 ,Febrero
NECTARINAS,6960,13599,195,032,,,HIPERMERCADOS,2017 ,Febrero
ALBARICOQUES,299,832,278,003,,,HIPERMERCADOS,2017 ,Febrero
FRESAS/FRESON,1.46405,4.94663,338,77,,,HIPERMERCADOS,2017 ,Febrero
MELON,18349,31905,174,05,,,HIPERMERCADOS,2017 ,Febrero
SANDIA,457,1350,295,005,,,HIPERMERCADOS,2017 ,Febrero
CIRUELAS,12257,33416,273,081,,,HIPERMERCADOS,2017 ,Febrero
CEREZAS,000,000,0,0,,,HIPERMERCADOS,2017 ,Febrero
UVAS,18753,73405,391,104,,,HIPERMERCADOS,2017 ,Febrero
KIWI,81924,1.90573,233,381,,,HIPERMERCADOS,2017 ,Febrero
AGUACATE,29584,1.05128,355,23,,,HIPERMERCADOS,2017 ,Febrero
PIÑA,58419,91236,156,152,,,HIPERMERCADOS,2017 ,Febrero
OTRAS FRUTAS FRESCAS,86763,2.00897,232,37,,,HIPERMERCADOS,2017 ,Febrero
POMELO,22222,36054,162,083,,,HIPERMERCADOS,2017 ,Febrero
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2017 ,Febrero
FRUTAS IV GAMA,38215,84660,222,121,,,HIPERMERCADOS,2017 ,Febrero
