Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,38.55920,63.60393,165,2729,,,HIPERMERCADOS,2020 ,Junio
NARANJAS,4.33412,5.52494,127,421,,,HIPERMERCADOS,2020 ,Junio
MANDARINAS,6204,15877,256,038,,,HIPERMERCADOS,2020 ,Junio
LIMONES,78411,1.66186,212,481,,,HIPERMERCADOS,2020 ,Junio
PLATANOS,6.10303,8.21241,135,1463,,,HIPERMERCADOS,2020 ,Junio
MANZANAS,2.87328,4.70195,164,822,,,HIPERMERCADOS,2020 ,Junio
PERAS,1.15985,2.35191,203,472,,,HIPERMERCADOS,2020 ,Junio
MELOCOTONES,1.48915,3.16687,213,547,,,HIPERMERCADOS,2020 ,Junio
NECTARINAS,1.35951,2.84855,21,497,,,HIPERMERCADOS,2020 ,Junio
ALBARICOQUES,63683,1.49511,235,351,,,HIPERMERCADOS,2020 ,Junio
FRESAS/FRESON,29246,1.08130,37,225,,,HIPERMERCADOS,2020 ,Junio
MELON,5.62571,7.24274,129,805,,,HIPERMERCADOS,2020 ,Junio
SANDIA,8.27400,8.02771,097,796,,,HIPERMERCADOS,2020 ,Junio
CIRUELAS,31805,76936,242,194,,,HIPERMERCADOS,2020 ,Junio
CEREZAS,81996,3.79121,462,434,,,HIPERMERCADOS,2020 ,Junio
UVAS,15673,57311,366,1,,,HIPERMERCADOS,2020 ,Junio
KIWI,99031,3.47711,351,395,,,HIPERMERCADOS,2020 ,Junio
AGUACATE,75044,2.50342,334,378,,,HIPERMERCADOS,2020 ,Junio
PIÑA,55559,79262,143,153,,,HIPERMERCADOS,2020 ,Junio
OTRAS FRUTAS FRESCAS,1.97402,5.22298,265,726,,,HIPERMERCADOS,2020 ,Junio
POMELO,13395,29230,218,057,,,HIPERMERCADOS,2020 ,Junio
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2020 ,Junio
MANGO,32621,94032,288,15,,,HIPERMERCADOS,2020 ,Junio
FRUTAS IV GAMA,1.79357,3.24496,181,331,,,HIPERMERCADOS,2020 ,Junio
