Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,36.01454,50.59972,14,2543,,,HIPERMERCADOS,2019 ,Junio
NARANJAS,4.92894,4.23105,086,443,,,HIPERMERCADOS,2019 ,Junio
MANDARINAS,45057,52159,116,14,,,HIPERMERCADOS,2019 ,Junio
LIMONES,54467,90128,165,285,,,HIPERMERCADOS,2019 ,Junio
PLATANOS,4.32630,5.90369,136,1193,,,HIPERMERCADOS,2019 ,Junio
MANZANAS,2.14778,3.21961,15,673,,,HIPERMERCADOS,2019 ,Junio
PERAS,1.06312,1.71583,161,423,,,HIPERMERCADOS,2019 ,Junio
MELOCOTONES,1.34012,2.46097,184,521,,,HIPERMERCADOS,2019 ,Junio
NECTARINAS,1.03587,1.86313,18,404,,,HIPERMERCADOS,2019 ,Junio
ALBARICOQUES,80979,1.57952,195,398,,,HIPERMERCADOS,2019 ,Junio
FRESAS/FRESON,23176,61610,266,165,,,HIPERMERCADOS,2019 ,Junio
MELON,4.29459,4.63326,108,592,,,HIPERMERCADOS,2019 ,Junio
SANDIA,9.42317,7.20881,077,757,,,HIPERMERCADOS,2019 ,Junio
CIRUELAS,18776,38428,205,113,,,HIPERMERCADOS,2019 ,Junio
CEREZAS,1.77909,5.94386,334,754,,,HIPERMERCADOS,2019 ,Junio
UVAS,15632,50839,325,095,,,HIPERMERCADOS,2019 ,Junio
KIWI,87277,2.88871,331,421,,,HIPERMERCADOS,2019 ,Junio
AGUACATE,49170,1.95202,397,395,,,HIPERMERCADOS,2019 ,Junio
PIÑA,46419,57557,124,11,,,HIPERMERCADOS,2019 ,Junio
OTRAS FRUTAS FRESCAS,1.46604,3.49206,238,614,,,HIPERMERCADOS,2019 ,Junio
POMELO,20815,41778,201,052,,,HIPERMERCADOS,2019 ,Junio
CHIRIMOYA,000,000,0,0,,,HIPERMERCADOS,2019 ,Junio
MANGO,29813,72390,243,141,,,HIPERMERCADOS,2019 ,Junio
FRUTAS IV GAMA,2.36045,2.96219,125,329,,,HIPERMERCADOS,2019 ,Junio
