Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,39.26649,50.79664,129,2651,,,HIPERMERCADOS,2016 ,Julio
NARANJAS,3.16510,3.62566,115,398,,,HIPERMERCADOS,2016 ,Julio
MANDARINAS,5514,12413,225,027,,,HIPERMERCADOS,2016 ,Julio
LIMONES,63670,1.47413,232,398,,,HIPERMERCADOS,2016 ,Julio
PLATANOS,3.88399,5.35196,138,1156,,,HIPERMERCADOS,2016 ,Julio
MANZANAS,2.36093,3.55041,15,773,,,HIPERMERCADOS,2016 ,Julio
PERAS,99043,1.68256,17,47,,,HIPERMERCADOS,2016 ,Julio
MELOCOTONES,2.27640,3.41237,15,715,,,HIPERMERCADOS,2016 ,Julio
NECTARINAS,1.74944,2.55397,146,573,,,HIPERMERCADOS,2016 ,Julio
ALBARICOQUES,47047,99388,211,258,,,HIPERMERCADOS,2016 ,Julio
FRESAS/FRESON,6345,24453,385,062,,,HIPERMERCADOS,2016 ,Julio
MELON,6.49824,5.80353,089,1025,,,HIPERMERCADOS,2016 ,Julio
SANDIA,11.42100,8.17236,072,1074,,,HIPERMERCADOS,2016 ,Julio
CIRUELAS,50699,83687,165,259,,,HIPERMERCADOS,2016 ,Julio
CEREZAS,1.61591,4.71947,292,596,,,HIPERMERCADOS,2016 ,Julio
UVAS,9532,36726,385,049,,,HIPERMERCADOS,2016 ,Julio
KIWI,89053,2.40097,27,431,,,HIPERMERCADOS,2016 ,Julio
AGUACATE,32967,1.24673,378,329,,,HIPERMERCADOS,2016 ,Julio
PIÑA,59725,85861,144,172,,,HIPERMERCADOS,2016 ,Julio
OTRAS FRUTAS FRESCAS,1.65952,3.37724,204,592,,,HIPERMERCADOS,2016 ,Julio
FRUTAS IV GAMA,1.25033,1.85612,148,287,,,HIPERMERCADOS,2016 ,Julio
