Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,28.97893,36.92613,127,269,,,HIPERMERCADOS,2015 ,Enero
NARANJAS,9.25646,6.76998,073,871,,,HIPERMERCADOS,2015 ,Enero
MANDARINAS,3.15222,3.49531,111,824,,,HIPERMERCADOS,2015 ,Enero
LIMONES,61313,81933,134,408,,,HIPERMERCADOS,2015 ,Enero
PLATANOS,4.18798,5.81884,139,1386,,,HIPERMERCADOS,2015 ,Enero
MANZANAS,4.05640,5.13344,127,1218,,,HIPERMERCADOS,2015 ,Enero
PERAS,1.71262,2.18501,128,637,,,HIPERMERCADOS,2015 ,Enero
MELOCOTONES,1561,3541,227,011,,,HIPERMERCADOS,2015 ,Enero
ALBARICOQUES,1714,4156,242,007,,,HIPERMERCADOS,2015 ,Enero
FRESAS/FRESON,49774,2.28817,46,376,,,HIPERMERCADOS,2015 ,Enero
MELON,63642,74733,117,076,,,HIPERMERCADOS,2015 ,Enero
SANDIA,000,000,0,0,,,HIPERMERCADOS,2015 ,Enero
CIRUELAS,3724,11726,315,032,,,HIPERMERCADOS,2015 ,Enero
CEREZAS,5701,7744,136,021,,,HIPERMERCADOS,2015 ,Enero
UVAS,50052,1.23874,247,247,,,HIPERMERCADOS,2015 ,Enero
KIWI,91970,2.24486,244,524,,,HIPERMERCADOS,2015 ,Enero
AGUACATE,37294,1.02795,276,197,,,HIPERMERCADOS,2015 ,Enero
PIÑA,1.15590,1.49772,13,35,,,HIPERMERCADOS,2015 ,Enero
OTRAS FRUTAS FRESCAS,1.78990,3.38776,189,608,,,HIPERMERCADOS,2015 ,Enero
FRUTAS IV GAMA,77479,1.12667,145,213,,,HIPERMERCADOS,2015 ,Enero
FRUTAS ECOLOGICAS,97100,1.21702,125,313,,,HIPERMERCADOS,2015 ,Enero
