Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,29.16026,44.65731,153,2617,,,HIPERMERCADOS,2016 ,Octubre
NARANJAS,4.22312,5.06683,12,547,,,HIPERMERCADOS,2016 ,Octubre
MANDARINAS,1.46918,2.15520,147,579,,,HIPERMERCADOS,2016 ,Octubre
LIMONES,79917,1.70888,214,499,,,HIPERMERCADOS,2016 ,Octubre
PLATANOS,4.99044,6.90941,138,1518,,,HIPERMERCADOS,2016 ,Octubre
MANZANAS,3.60341,5.28653,147,1007,,,HIPERMERCADOS,2016 ,Octubre
PERAS,1.80090,2.57216,143,662,,,HIPERMERCADOS,2016 ,Octubre
MELOCOTONES,97708,1.99234,204,453,,,HIPERMERCADOS,2016 ,Octubre
NECTARINAS,30947,44470,144,166,,,HIPERMERCADOS,2016 ,Octubre
ALBARICOQUES,1598,5029,315,009,,,HIPERMERCADOS,2016 ,Octubre
FRESAS/FRESON,2449,11555,472,035,,,HIPERMERCADOS,2016 ,Octubre
MELON,3.26654,2.62837,08,407,,,HIPERMERCADOS,2016 ,Octubre
SANDIA,66204,48199,073,081,,,HIPERMERCADOS,2016 ,Octubre
CIRUELAS,69461,1.20886,174,309,,,HIPERMERCADOS,2016 ,Octubre
CEREZAS,4175,3663,088,01,,,HIPERMERCADOS,2016 ,Octubre
UVAS,1.80573,3.31260,183,605,,,HIPERMERCADOS,2016 ,Octubre
KIWI,97832,2.85911,292,475,,,HIPERMERCADOS,2016 ,Octubre
AGUACATE,26984,1.03020,382,253,,,HIPERMERCADOS,2016 ,Octubre
PIÑA,53535,77332,144,154,,,HIPERMERCADOS,2016 ,Octubre
OTRAS FRUTAS FRESCAS,2.69286,6.02432,224,859,,,HIPERMERCADOS,2016 ,Octubre
FRUTAS IV GAMA,50958,86579,17,199,,,HIPERMERCADOS,2016 ,Octubre
