Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,27.64716,39.49567,143,2693,,,HIPERMERCADOS,2015 ,Diciembre
NARANJAS,6.21899,5.63355,091,745,,,HIPERMERCADOS,2015 ,Diciembre
MANDARINAS,3.63072,4.35351,12,85,,,HIPERMERCADOS,2015 ,Diciembre
LIMONES,78039,1.41525,181,51,,,HIPERMERCADOS,2015 ,Diciembre
PLATANOS,4.24398,6.08307,143,1358,,,HIPERMERCADOS,2015 ,Diciembre
MANZANAS,3.78515,5.41328,143,1058,,,HIPERMERCADOS,2015 ,Diciembre
PERAS,1.63860,2.18763,134,594,,,HIPERMERCADOS,2015 ,Diciembre
MELOCOTONES,000,000,0,0,,,HIPERMERCADOS,2015 ,Diciembre
NECTARINAS,1348,2977,221,006,,,HIPERMERCADOS,2015 ,Diciembre
ALBARICOQUES,897,1562,174,007,,,HIPERMERCADOS,2015 ,Diciembre
FRESAS/FRESON,6517,28415,436,052,,,HIPERMERCADOS,2015 ,Diciembre
MELON,46536,69488,149,071,,,HIPERMERCADOS,2015 ,Diciembre
SANDIA,000,000,0,0,,,HIPERMERCADOS,2015 ,Diciembre
CIRUELAS,1390,1889,136,01,,,HIPERMERCADOS,2015 ,Diciembre
CEREZAS,1522,2716,178,014,,,HIPERMERCADOS,2015 ,Diciembre
UVAS,1.26894,2.69425,212,591,,,HIPERMERCADOS,2015 ,Diciembre
KIWI,93719,2.19487,234,434,,,HIPERMERCADOS,2015 ,Diciembre
AGUACATE,32678,1.10920,339,287,,,HIPERMERCADOS,2015 ,Diciembre
PIÑA,1.69031,2.44133,144,486,,,HIPERMERCADOS,2015 ,Diciembre
OTRAS FRUTAS FRESCAS,2.54399,4.89926,193,821,,,HIPERMERCADOS,2015 ,Diciembre
FRUTAS IV GAMA,34184,70542,206,151,,,HIPERMERCADOS,2015 ,Diciembre
