Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,49.00196,43.47873,089,5669,,,SUPERMERCADO,2013 ,Octubre
PATATAS FRESCAS,28.30341,22.44585,079,3326,,,SUPERMERCADO,2013 ,Octubre
PATATAS CONGELADAS,2.82997,3.46469,122,909,,,SUPERMERCADO,2013 ,Octubre
PATATAS PROCESADAS,3.57372,17.56819,492,3643,,,SUPERMERCADO,2013 ,Octubre
T.HORTALIZAS FRESCAS,83.07846,137.52818,166,8244,,,SUPERMERCADO,2013 ,Octubre
TOMATES,17.47784,23.11454,132,4928,,,SUPERMERCADO,2013 ,Octubre
CEBOLLAS,10.49336,10.14246,097,355,,,SUPERMERCADO,2013 ,Octubre
AJOS,85815,3.92851,458,1547,,,SUPERMERCADO,2013 ,Octubre
COLES,2.77428,2.96214,107,986,,,SUPERMERCADO,2013 ,Octubre
PEPINOS,3.21610,3.99599,124,1789,,,SUPERMERCADO,2013 ,Octubre
JUDIAS VERDES,2.07140,6.00876,29,1448,,,SUPERMERCADO,2013 ,Octubre
PIMIENTOS,5.79917,9.33551,161,3513,,,SUPERMERCADO,2013 ,Octubre
CHAMPIÑONES+O.SETAS,2.70992,9.81706,362,2394,,,SUPERMERCADO,2013 ,Octubre
LECHUGA/ESC./ENDIVIA,6.12565,14.42143,235,3447,,,SUPERMERCADO,2013 ,Octubre
ESPARRAGOS,25456,1.03991,409,217,,,SUPERMERCADO,2013 ,Octubre
VERDURAS DE HOJA,1.11674,3.44717,309,1025,,,SUPERMERCADO,2013 ,Octubre
BERENJENAS,2.07041,2.58593,125,1337,,,SUPERMERCADO,2013 ,Octubre
ZANAHORIAS,6.98796,5.54660,079,3406,,,SUPERMERCADO,2013 ,Octubre
CALABACINES,6.01584,6.90853,115,2482,,,SUPERMERCADO,2013 ,Octubre
OTR.HORTALIZAS/VERD.,15.10708,34.27364,227,5288,,,SUPERMERCADO,2013 ,Octubre
VERD./HORT. IV GAMA,6.01568,21.43760,356,3555,,,SUPERMERCADO,2013 ,Octubre
VERD./HORT. ECOLOGIC,3.38728,5.33852,158,865,,,SUPERMERCADO,2013 ,Octubre
