Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,60.01359,49.48484,082,6229,,,SUPERMERCADO,2018 ,Enero
PATATAS FRESCAS,37.53637,26.79471,071,4175,,,SUPERMERCADO,2018 ,Enero
PATATAS CONGELADAS,3.34291,3.94440,118,1052,,,SUPERMERCADO,2018 ,Enero
PATATAS PROCESADAS,3.82686,18.74573,49,3859,,,SUPERMERCADO,2018 ,Enero
T.HORTALIZAS FRESCAS,100.37595,187.78278,187,8846,,,SUPERMERCADO,2018 ,Enero
TOMATES,18.51247,31.93356,172,5537,,,SUPERMERCADO,2018 ,Enero
CEBOLLAS,13.92687,14.08357,101,4481,,,SUPERMERCADO,2018 ,Enero
AJOS,93452,4.62452,495,1635,,,SUPERMERCADO,2018 ,Enero
COLES,2.62322,2.82812,108,1141,,,SUPERMERCADO,2018 ,Enero
PEPINOS,2.34455,3.50064,149,1356,,,SUPERMERCADO,2018 ,Enero
JUDIAS VERDES,3.25713,8.50110,261,1826,,,SUPERMERCADO,2018 ,Enero
PIMIENTOS,7.44687,14.47425,194,3911,,,SUPERMERCADO,2018 ,Enero
CHAMPIÑONES+O.SETAS,3.14254,12.30604,392,2866,,,SUPERMERCADO,2018 ,Enero
LECHUGA/ESC./ENDIVIA,5.97420,19.76488,331,4235,,,SUPERMERCADO,2018 ,Enero
ESPARRAGOS,43264,2.17474,503,409,,,SUPERMERCADO,2018 ,Enero
VERDURAS DE HOJA,1.29675,5.17940,399,1397,,,SUPERMERCADO,2018 ,Enero
BERENJENAS,2.00580,3.49586,174,1442,,,SUPERMERCADO,2018 ,Enero
ZANAHORIAS,8.31614,6.19757,075,374,,,SUPERMERCADO,2018 ,Enero
CALABACINES,7.77700,10.99376,141,3282,,,SUPERMERCADO,2018 ,Enero
OTR.HORTALIZAS/VERD.,22.38525,47.72476,213,6397,,,SUPERMERCADO,2018 ,Enero
BROCOLI,3.02660,4.73128,156,1845,,,SUPERMERCADO,2018 ,Enero
ALCACHOFAS,2.14640,4.01569,187,1106,,,SUPERMERCADO,2018 ,Enero
VERD./HORT. IV GAMA,13.36133,41.07346,307,5295,,,SUPERMERCADO,2018 ,Enero
