Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,57.22769,47.61654,083,6068,,,SUPERMERCADO,2014 ,Marzo
PATATAS FRESCAS,34.97200,24.10588,069,3827,,,SUPERMERCADO,2014 ,Marzo
PATATAS CONGELADAS,3.17372,3.80201,12,1002,,,SUPERMERCADO,2014 ,Marzo
PATATAS PROCESADAS,3.81639,19.70865,516,387,,,SUPERMERCADO,2014 ,Marzo
T.HORTALIZAS FRESCAS,96.08813,161.87339,168,8568,,,SUPERMERCADO,2014 ,Marzo
TOMATES,17.54255,27.56257,157,5375,,,SUPERMERCADO,2014 ,Marzo
CEBOLLAS,12.19487,11.98770,098,4053,,,SUPERMERCADO,2014 ,Marzo
AJOS,1.01729,4.55752,448,1857,,,SUPERMERCADO,2014 ,Marzo
COLES,2.28750,2.41801,106,1027,,,SUPERMERCADO,2014 ,Marzo
PEPINOS,2.74236,3.83159,14,1541,,,SUPERMERCADO,2014 ,Marzo
JUDIAS VERDES,3.31174,7.53801,228,1976,,,SUPERMERCADO,2014 ,Marzo
PIMIENTOS,8.14135,14.18128,174,4114,,,SUPERMERCADO,2014 ,Marzo
CHAMPIÑONES+O.SETAS,2.72329,10.07887,37,2364,,,SUPERMERCADO,2014 ,Marzo
LECHUGA/ESC./ENDIVIA,6.57248,15.48243,236,3806,,,SUPERMERCADO,2014 ,Marzo
ESPARRAGOS,67270,2.10974,314,489,,,SUPERMERCADO,2014 ,Marzo
VERDURAS DE HOJA,1.42935,4.66446,326,1304,,,SUPERMERCADO,2014 ,Marzo
BERENJENAS,2.19615,3.23018,147,1471,,,SUPERMERCADO,2014 ,Marzo
ZANAHORIAS,7.76407,5.87691,076,3458,,,SUPERMERCADO,2014 ,Marzo
CALABACINES,7.42659,8.18278,11,3066,,,SUPERMERCADO,2014 ,Marzo
OTR.HORTALIZAS/VERD.,20.06584,40.17134,2,5895,,,SUPERMERCADO,2014 ,Marzo
VERD./HORT. IV GAMA,6.58623,24.26852,368,3812,,,SUPERMERCADO,2014 ,Marzo
VERD./HORT. ECOLOGIC,3.19731,5.10038,16,95,,,SUPERMERCADO,2014 ,Marzo
