Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,85.60689,92.55023,108,7021,,,SUPERMERCADO,2020 ,Abril
PATATAS FRESCAS,50.49170,53.45752,106,5014,,,SUPERMERCADO,2020 ,Abril
PATATAS CONGELADAS,4.13022,5.00924,121,1108,,,SUPERMERCADO,2020 ,Abril
PATATAS PROCESADAS,6.19699,34.08347,55,4763,,,SUPERMERCADO,2020 ,Abril
PATATAS FRITAS,5.22595,32.70146,626,461,,,SUPERMERCADO,2020 ,Abril
T.HORTALIZAS FRESCAS,152.31765,317.14367,208,9033,,,SUPERMERCADO,2020 ,Abril
TOMATES,31.32656,58.40797,186,665,,,SUPERMERCADO,2020 ,Abril
CEBOLLAS,19.79055,28.88052,146,5456,,,SUPERMERCADO,2020 ,Abril
AJOS,1.61486,7.45405,462,242,,,SUPERMERCADO,2020 ,Abril
COLES,3.66616,4.10872,112,1222,,,SUPERMERCADO,2020 ,Abril
PEPINOS,4.98486,8.11293,163,229,,,SUPERMERCADO,2020 ,Abril
JUDIAS VERDES,3.25904,10.79810,331,1874,,,SUPERMERCADO,2020 ,Abril
PIMIENTOS,13.47193,30.67421,228,5407,,,SUPERMERCADO,2020 ,Abril
CHAMPIÑONES+O.SETAS,4.52030,18.83618,417,3372,,,SUPERMERCADO,2020 ,Abril
LECHUGA/ESC./ENDIVIA,11.85194,34.89253,294,5603,,,SUPERMERCADO,2020 ,Abril
ESPARRAGOS,1.28727,4.71956,367,903,,,SUPERMERCADO,2020 ,Abril
VERDURAS DE HOJA,2.49124,8.65428,347,184,,,SUPERMERCADO,2020 ,Abril
BERENJENAS,4.76034,8.24613,173,2592,,,SUPERMERCADO,2020 ,Abril
ZANAHORIAS,12.48887,11.07626,089,4662,,,SUPERMERCADO,2020 ,Abril
CALABACINES,12.37297,21.13632,171,4208,,,SUPERMERCADO,2020 ,Abril
OTR.HORTALIZAS/VERD.,24.43076,61.14591,25,6163,,,SUPERMERCADO,2020 ,Abril
BROCOLI,3.02913,7.42989,245,1564,,,SUPERMERCADO,2020 ,Abril
ALCACHOFAS,3.55811,6.66935,187,1518,,,SUPERMERCADO,2020 ,Abril
APIO,88704,1.66221,187,617,,,SUPERMERCADO,2020 ,Abril
COLIFLOR,2.27419,4.44041,195,94,,,SUPERMERCADO,2020 ,Abril
VERD./HORT. IV GAMA,17.91906,55.43970,309,5666,,,SUPERMERCADO,2020 ,Abril
PUERRO,3.05952,8.36546,273,2215,,,SUPERMERCADO,2020 ,Abril
