Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,70.15520,76.12551,109,6634,,,SUPERMERCADO,2020 ,Mayo
PATATAS FRESCAS,40.33854,42.98163,107,4312,,,SUPERMERCADO,2020 ,Mayo
PATATAS CONGELADAS,3.34335,4.06087,121,935,,,SUPERMERCADO,2020 ,Mayo
PATATAS PROCESADAS,5.29466,29.08301,549,4578,,,SUPERMERCADO,2020 ,Mayo
PATATAS FRITAS,4.59784,28.00930,609,4452,,,SUPERMERCADO,2020 ,Mayo
T.HORTALIZAS FRESCAS,137.45113,283.44647,206,8979,,,SUPERMERCADO,2020 ,Mayo
TOMATES,32.22070,57.88966,18,6689,,,SUPERMERCADO,2020 ,Mayo
CEBOLLAS,16.56493,23.70724,143,4905,,,SUPERMERCADO,2020 ,Mayo
AJOS,1.35634,6.35324,468,2101,,,SUPERMERCADO,2020 ,Mayo
COLES,2.23610,2.56271,115,842,,,SUPERMERCADO,2020 ,Mayo
PEPINOS,5.90562,9.60916,163,2893,,,SUPERMERCADO,2020 ,Mayo
JUDIAS VERDES,2.66253,8.61081,323,1643,,,SUPERMERCADO,2020 ,Mayo
PIMIENTOS,11.85747,28.34201,239,5277,,,SUPERMERCADO,2020 ,Mayo
CHAMPIÑONES+O.SETAS,4.29452,17.25505,402,3296,,,SUPERMERCADO,2020 ,Mayo
LECHUGA/ESC./ENDIVIA,11.24336,32.91950,293,5512,,,SUPERMERCADO,2020 ,Mayo
ESPARRAGOS,1.42593,5.05689,355,1042,,,SUPERMERCADO,2020 ,Mayo
VERDURAS DE HOJA,1.89269,7.18562,38,1717,,,SUPERMERCADO,2020 ,Mayo
BERENJENAS,4.00183,6.89077,172,2325,,,SUPERMERCADO,2020 ,Mayo
ZANAHORIAS,11.22518,9.46387,084,4248,,,SUPERMERCADO,2020 ,Mayo
CALABACINES,11.21641,15.94304,142,4171,,,SUPERMERCADO,2020 ,Mayo
OTR.HORTALIZAS/VERD.,19.34752,51.65690,267,5877,,,SUPERMERCADO,2020 ,Mayo
BROCOLI,2.66834,6.54731,245,151,,,SUPERMERCADO,2020 ,Mayo
ALCACHOFAS,2.66906,4.85648,182,1298,,,SUPERMERCADO,2020 ,Mayo
APIO,68207,1.23235,181,493,,,SUPERMERCADO,2020 ,Mayo
COLIFLOR,1.55838,2.98963,192,656,,,SUPERMERCADO,2020 ,Mayo
VERD./HORT. IV GAMA,16.48405,50.74953,308,5545,,,SUPERMERCADO,2020 ,Mayo
PUERRO,2.33792,6.66627,285,1848,,,SUPERMERCADO,2020 ,Mayo
