Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,51.66497,43.64159,084,5779,,,SUPERMERCADO,2017 ,Agosto
PATATAS FRESCAS,30.57908,21.14391,069,3726,,,SUPERMERCADO,2017 ,Agosto
PATATAS CONGELADAS,2.53130,3.07052,121,795,,,SUPERMERCADO,2017 ,Agosto
PATATAS PROCESADAS,3.71092,19.42716,524,3804,,,SUPERMERCADO,2017 ,Agosto
T.HORTALIZAS FRESCAS,78.99389,140.19329,177,8059,,,SUPERMERCADO,2017 ,Agosto
TOMATES,21.47756,29.70442,138,5164,,,SUPERMERCADO,2017 ,Agosto
CEBOLLAS,10.72574,11.68877,109,39,,,SUPERMERCADO,2017 ,Agosto
AJOS,69031,3.46089,501,1326,,,SUPERMERCADO,2017 ,Agosto
COLES,98457,1.07906,11,438,,,SUPERMERCADO,2017 ,Agosto
PEPINOS,4.37733,4.83389,11,239,,,SUPERMERCADO,2017 ,Agosto
JUDIAS VERDES,1.93767,5.12890,265,1179,,,SUPERMERCADO,2017 ,Agosto
PIMIENTOS,6.02153,12.05534,2,3559,,,SUPERMERCADO,2017 ,Agosto
CHAMPIÑONES+O.SETAS,2.05869,8.25260,401,1979,,,SUPERMERCADO,2017 ,Agosto
LECHUGA/ESC./ENDIVIA,6.10733,19.41142,318,4103,,,SUPERMERCADO,2017 ,Agosto
ESPARRAGOS,30037,1.79608,598,289,,,SUPERMERCADO,2017 ,Agosto
VERDURAS DE HOJA,95265,3.69816,388,1117,,,SUPERMERCADO,2017 ,Agosto
BERENJENAS,1.80743,2.61886,145,1188,,,SUPERMERCADO,2017 ,Agosto
ZANAHORIAS,6.48495,4.80310,074,3131,,,SUPERMERCADO,2017 ,Agosto
CALABACINES,4.58695,5.21399,114,2197,,,SUPERMERCADO,2017 ,Agosto
OTR.HORTALIZAS/VERD.,10.48082,26.44783,252,4756,,,SUPERMERCADO,2017 ,Agosto
BROCOLI,1.53932,2.50034,162,935,,,SUPERMERCADO,2017 ,Agosto
ALCACHOFAS,17146,42798,25,141,,,SUPERMERCADO,2017 ,Agosto
VERD./HORT. IV GAMA,7.69908,28.38201,369,4336,,,SUPERMERCADO,2017 ,Agosto
