Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,54.05506,46.68386,086,5902,,,SUPERMERCADO,2015 ,Diciembre
PATATAS FRESCAS,31.44524,23.79425,076,37,,,SUPERMERCADO,2015 ,Diciembre
PATATAS CONGELADAS,2.87967,3.22476,112,883,,,SUPERMERCADO,2015 ,Diciembre
PATATAS PROCESADAS,3.94603,19.66485,498,3935,,,SUPERMERCADO,2015 ,Diciembre
T.HORTALIZAS FRESCAS,82.17796,144.70184,176,8343,,,SUPERMERCADO,2015 ,Diciembre
TOMATES,15.66790,23.46829,15,5055,,,SUPERMERCADO,2015 ,Diciembre
CEBOLLAS,11.60543,12.46556,107,397,,,SUPERMERCADO,2015 ,Diciembre
AJOS,1.10878,4.89521,441,1857,,,SUPERMERCADO,2015 ,Diciembre
COLES,2.45472,2.42440,099,961,,,SUPERMERCADO,2015 ,Diciembre
PEPINOS,2.00737,2.43270,121,1143,,,SUPERMERCADO,2015 ,Diciembre
JUDIAS VERDES,2.22875,6.08098,273,1524,,,SUPERMERCADO,2015 ,Diciembre
PIMIENTOS,6.58704,10.66432,162,3549,,,SUPERMERCADO,2015 ,Diciembre
CHAMPIÑONES+O.SETAS,2.45964,9.64214,392,2337,,,SUPERMERCADO,2015 ,Diciembre
LECHUGA/ESC./ENDIVIA,6.66596,19.92130,299,4176,,,SUPERMERCADO,2015 ,Diciembre
ESPARRAGOS,35095,1.51534,432,3,,,SUPERMERCADO,2015 ,Diciembre
VERDURAS DE HOJA,1.06539,3.72724,35,1139,,,SUPERMERCADO,2015 ,Diciembre
BERENJENAS,1.51231,2.27631,151,974,,,SUPERMERCADO,2015 ,Diciembre
ZANAHORIAS,6.78362,5.11790,075,326,,,SUPERMERCADO,2015 ,Diciembre
CALABACINES,5.16941,7.21636,14,247,,,SUPERMERCADO,2015 ,Diciembre
OTR.HORTALIZAS/VERD.,16.51069,32.85380,199,5389,,,SUPERMERCADO,2015 ,Diciembre
VERD./HORT. IV GAMA,6.08027,23.73645,39,3875,,,SUPERMERCADO,2015 ,Diciembre
