Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,44.01862,47.34092,108,5481,,,SUPERMERCADO,2013 ,Julio
PATATAS FRESCAS,24.25789,26.74634,11,3019,,,SUPERMERCADO,2013 ,Julio
PATATAS CONGELADAS,2.65717,3.02708,114,922,,,SUPERMERCADO,2013 ,Julio
PATATAS PROCESADAS,3.42071,17.56750,514,3705,,,SUPERMERCADO,2013 ,Julio
T.HORTALIZAS FRESCAS,82.46907,134.34445,163,8274,,,SUPERMERCADO,2013 ,Julio
TOMATES,24.10593,30.74127,128,5814,,,SUPERMERCADO,2013 ,Julio
CEBOLLAS,9.70747,9.91042,102,3481,,,SUPERMERCADO,2013 ,Julio
AJOS,86217,3.82500,444,1455,,,SUPERMERCADO,2013 ,Julio
COLES,1.06724,1.21027,113,46,,,SUPERMERCADO,2013 ,Julio
PEPINOS,6.25747,7.00878,112,2992,,,SUPERMERCADO,2013 ,Julio
JUDIAS VERDES,2.19729,5.87609,267,155,,,SUPERMERCADO,2013 ,Julio
PIMIENTOS,6.91734,12.59473,182,4244,,,SUPERMERCADO,2013 ,Julio
CHAMPIÑONES+O.SETAS,1.85920,6.95436,374,1916,,,SUPERMERCADO,2013 ,Julio
LECHUGA/ESC./ENDIVIA,5.95174,14.15423,238,3417,,,SUPERMERCADO,2013 ,Julio
ESPARRAGOS,15815,54459,344,128,,,SUPERMERCADO,2013 ,Julio
VERDURAS DE HOJA,66421,2.54488,383,839,,,SUPERMERCADO,2013 ,Julio
BERENJENAS,1.95911,2.39070,122,1418,,,SUPERMERCADO,2013 ,Julio
ZANAHORIAS,6.16851,4.96483,08,2949,,,SUPERMERCADO,2013 ,Julio
CALABACINES,4.92955,5.53352,112,2327,,,SUPERMERCADO,2013 ,Julio
OTR.HORTALIZAS/VERD.,9.66371,26.09079,27,462,,,SUPERMERCADO,2013 ,Julio
VERD./HORT. IV GAMA,5.37382,19.72013,367,3499,,,SUPERMERCADO,2013 ,Julio
VERD./HORT. ECOLOGIC,3.12100,4.82585,155,766,,,SUPERMERCADO,2013 ,Julio
