Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,47.69621,49.11238,103,5607,,,SUPERMERCADO,2013 ,Junio
PATATAS FRESCAS,26.97595,27.90141,103,3187,,,SUPERMERCADO,2013 ,Junio
PATATAS CONGELADAS,3.03271,3.49471,115,958,,,SUPERMERCADO,2013 ,Junio
PATATAS PROCESADAS,3.53751,17.71626,501,3701,,,SUPERMERCADO,2013 ,Junio
T.HORTALIZAS FRESCAS,88.83823,147.38570,166,846,,,SUPERMERCADO,2013 ,Junio
TOMATES,23.49371,30.71740,131,5716,,,SUPERMERCADO,2013 ,Junio
CEBOLLAS,10.56552,10.90906,103,3614,,,SUPERMERCADO,2013 ,Junio
AJOS,94666,4.42720,468,1775,,,SUPERMERCADO,2013 ,Junio
COLES,1.52392,1.78807,117,578,,,SUPERMERCADO,2013 ,Junio
PEPINOS,5.70108,6.21380,109,2876,,,SUPERMERCADO,2013 ,Junio
JUDIAS VERDES,2.84928,7.65918,269,1622,,,SUPERMERCADO,2013 ,Junio
PIMIENTOS,7.17955,12.70772,177,418,,,SUPERMERCADO,2013 ,Junio
CHAMPIÑONES+O.SETAS,2.25865,7.96314,353,2016,,,SUPERMERCADO,2013 ,Junio
LECHUGA/ESC./ENDIVIA,6.63648,15.42354,232,3546,,,SUPERMERCADO,2013 ,Junio
ESPARRAGOS,62030,1.91075,308,469,,,SUPERMERCADO,2013 ,Junio
VERDURAS DE HOJA,98676,3.18170,322,908,,,SUPERMERCADO,2013 ,Junio
BERENJENAS,2.34106,2.86355,122,1411,,,SUPERMERCADO,2013 ,Junio
ZANAHORIAS,6.25652,5.02796,08,3173,,,SUPERMERCADO,2013 ,Junio
CALABACINES,6.03390,7.22475,12,27,,,SUPERMERCADO,2013 ,Junio
OTR.HORTALIZAS/VERD.,11.44484,29.36788,257,4872,,,SUPERMERCADO,2013 ,Junio
VERD./HORT. IV GAMA,5.89952,20.89953,354,3478,,,SUPERMERCADO,2013 ,Junio
VERD./HORT. ECOLOGIC,3.11463,5.02453,161,925,,,SUPERMERCADO,2013 ,Junio
