Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,56.28748,46.17205,082,5938,,,SUPERMERCADO,2017 ,Noviembre
PATATAS FRESCAS,35.25649,24.11037,068,393,,,SUPERMERCADO,2017 ,Noviembre
PATATAS CONGELADAS,2.81486,3.34734,119,877,,,SUPERMERCADO,2017 ,Noviembre
PATATAS PROCESADAS,3.64323,18.71434,514,3705,,,SUPERMERCADO,2017 ,Noviembre
T.HORTALIZAS FRESCAS,90.84779,166.36091,183,8563,,,SUPERMERCADO,2017 ,Noviembre
TOMATES,17.35020,27.54589,159,5302,,,SUPERMERCADO,2017 ,Noviembre
CEBOLLAS,11.83001,12.34911,104,3995,,,SUPERMERCADO,2017 ,Noviembre
AJOS,81980,4.21306,514,1543,,,SUPERMERCADO,2017 ,Noviembre
COLES,2.15381,2.45221,114,939,,,SUPERMERCADO,2017 ,Noviembre
PEPINOS,2.83182,3.82035,135,1348,,,SUPERMERCADO,2017 ,Noviembre
JUDIAS VERDES,2.87966,8.02967,279,1622,,,SUPERMERCADO,2017 ,Noviembre
PIMIENTOS,6.66756,12.08170,181,3662,,,SUPERMERCADO,2017 ,Noviembre
CHAMPIÑONES+O.SETAS,2.80981,11.64358,414,2543,,,SUPERMERCADO,2017 ,Noviembre
LECHUGA/ESC./ENDIVIA,5.98406,18.85687,315,3925,,,SUPERMERCADO,2017 ,Noviembre
ESPARRAGOS,63132,2.35527,373,454,,,SUPERMERCADO,2017 ,Noviembre
VERDURAS DE HOJA,1.44955,5.04167,348,1351,,,SUPERMERCADO,2017 ,Noviembre
BERENJENAS,2.17776,3.20882,147,1418,,,SUPERMERCADO,2017 ,Noviembre
ZANAHORIAS,7.56795,5.57885,074,3403,,,SUPERMERCADO,2017 ,Noviembre
CALABACINES,6.46751,8.96766,139,2708,,,SUPERMERCADO,2017 ,Noviembre
OTR.HORTALIZAS/VERD.,19.22696,40.21620,209,5922,,,SUPERMERCADO,2017 ,Noviembre
BROCOLI,2.30267,3.75387,163,1408,,,SUPERMERCADO,2017 ,Noviembre
ALCACHOFAS,88451,1.81671,205,51,,,SUPERMERCADO,2017 ,Noviembre
VERD./HORT. IV GAMA,9.34456,31.87784,341,4545,,,SUPERMERCADO,2017 ,Noviembre
