Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,50.64989,47.73312,094,5799,,,SUPERMERCADO,2013 ,Mayo
PATATAS FRESCAS,29.39360,26.68116,091,343,,,SUPERMERCADO,2013 ,Mayo
PATATAS CONGELADAS,3.10013,3.62603,117,101,,,SUPERMERCADO,2013 ,Mayo
PATATAS PROCESADAS,3.63123,17.42593,48,3734,,,SUPERMERCADO,2013 ,Mayo
T.HORTALIZAS FRESCAS,91.51979,160.33638,175,8469,,,SUPERMERCADO,2013 ,Mayo
TOMATES,21.70000,32.55573,15,568,,,SUPERMERCADO,2013 ,Mayo
CEBOLLAS,10.90247,11.52150,106,3714,,,SUPERMERCADO,2013 ,Mayo
AJOS,1.02073,4.73067,463,1775,,,SUPERMERCADO,2013 ,Mayo
COLES,1.89174,2.13851,113,702,,,SUPERMERCADO,2013 ,Mayo
PEPINOS,4.51123,5.68569,126,2258,,,SUPERMERCADO,2013 ,Mayo
JUDIAS VERDES,2.46874,7.01729,284,1552,,,SUPERMERCADO,2013 ,Mayo
PIMIENTOS,7.61440,14.26576,187,4083,,,SUPERMERCADO,2013 ,Mayo
CHAMPIÑONES+O.SETAS,2.52210,9.31028,369,2297,,,SUPERMERCADO,2013 ,Mayo
LECHUGA/ESC./ENDIVIA,6.49224,15.83363,244,3539,,,SUPERMERCADO,2013 ,Mayo
ESPARRAGOS,1.48344,3.42939,231,831,,,SUPERMERCADO,2013 ,Mayo
VERDURAS DE HOJA,96143,3.06678,319,94,,,SUPERMERCADO,2013 ,Mayo
BERENJENAS,2.25579,2.95847,131,1467,,,SUPERMERCADO,2013 ,Mayo
ZANAHORIAS,7.31421,5.86350,08,3406,,,SUPERMERCADO,2013 ,Mayo
CALABACINES,6.16092,7.75205,126,2706,,,SUPERMERCADO,2013 ,Mayo
OTR.HORTALIZAS/VERD.,14.22035,34.20713,241,5386,,,SUPERMERCADO,2013 ,Mayo
VERD./HORT. IV GAMA,6.63712,22.58009,34,3797,,,SUPERMERCADO,2013 ,Mayo
VERD./HORT. ECOLOGIC,3.17623,5.29395,167,835,,,SUPERMERCADO,2013 ,Mayo
