Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,50.14612,44.00801,088,569,,,SUPERMERCADO,2017 ,Junio
PATATAS FRESCAS,30.20681,22.92172,076,3496,,,SUPERMERCADO,2017 ,Junio
PATATAS CONGELADAS,2.50888,2.93776,117,762,,,SUPERMERCADO,2017 ,Junio
PATATAS PROCESADAS,3.48609,18.14853,521,3664,,,SUPERMERCADO,2017 ,Junio
T.HORTALIZAS FRESCAS,95.51151,165.38567,173,8622,,,SUPERMERCADO,2017 ,Junio
TOMATES,28.21153,38.94270,138,6169,,,SUPERMERCADO,2017 ,Junio
CEBOLLAS,11.19056,12.15057,109,3879,,,SUPERMERCADO,2017 ,Junio
AJOS,97652,5.12940,525,1567,,,SUPERMERCADO,2017 ,Junio
COLES,1.30966,1.38065,105,558,,,SUPERMERCADO,2017 ,Junio
PEPINOS,5.48340,6.63906,121,2709,,,SUPERMERCADO,2017 ,Junio
JUDIAS VERDES,2.56172,6.35472,248,1548,,,SUPERMERCADO,2017 ,Junio
PIMIENTOS,7.77974,14.64089,188,4117,,,SUPERMERCADO,2017 ,Junio
CHAMPIÑONES+O.SETAS,2.48379,8.57786,345,2158,,,SUPERMERCADO,2017 ,Junio
LECHUGA/ESC./ENDIVIA,6.83934,21.44614,314,4256,,,SUPERMERCADO,2017 ,Junio
ESPARRAGOS,81217,2.58900,319,556,,,SUPERMERCADO,2017 ,Junio
VERDURAS DE HOJA,1.08897,3.78281,347,1131,,,SUPERMERCADO,2017 ,Junio
BERENJENAS,1.75251,2.44357,139,1264,,,SUPERMERCADO,2017 ,Junio
ZANAHORIAS,7.07338,5.08528,072,3143,,,SUPERMERCADO,2017 ,Junio
CALABACINES,5.53900,6.03308,109,25,,,SUPERMERCADO,2017 ,Junio
OTR.HORTALIZAS/VERD.,12.40922,30.18995,243,5109,,,SUPERMERCADO,2017 ,Junio
BROCOLI,2.11367,3.54432,168,1223,,,SUPERMERCADO,2017 ,Junio
ALCACHOFAS,67977,1.11890,165,422,,,SUPERMERCADO,2017 ,Junio
VERD./HORT. IV GAMA,8.72338,30.95489,355,4496,,,SUPERMERCADO,2017 ,Junio
