Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,52.68807,51.73436,098,6153,,,SUPERMERCADO,2018 ,Julio
PATATAS FRESCAS,28.85863,26.59469,092,3684,,,SUPERMERCADO,2018 ,Julio
PATATAS CONGELADAS,3.18807,3.75288,118,981,,,SUPERMERCADO,2018 ,Julio
PATATAS PROCESADAS,4.12827,21.38679,518,4172,,,SUPERMERCADO,2018 ,Julio
T.HORTALIZAS FRESCAS,89.09916,160.09612,18,8653,,,SUPERMERCADO,2018 ,Julio
TOMATES,25.21750,36.74280,146,6041,,,SUPERMERCADO,2018 ,Julio
CEBOLLAS,11.27902,12.81755,114,4024,,,SUPERMERCADO,2018 ,Julio
AJOS,71965,3.61872,503,1421,,,SUPERMERCADO,2018 ,Julio
COLES,81515,87597,107,421,,,SUPERMERCADO,2018 ,Julio
PEPINOS,6.48206,6.82273,105,2936,,,SUPERMERCADO,2018 ,Julio
JUDIAS VERDES,2.36237,5.71249,242,1393,,,SUPERMERCADO,2018 ,Julio
PIMIENTOS,7.54177,15.56869,206,4319,,,SUPERMERCADO,2018 ,Julio
CHAMPIÑONES+O.SETAS,2.02499,7.97379,394,2057,,,SUPERMERCADO,2018 ,Julio
LECHUGA/ESC./ENDIVIA,6.44356,20.97194,325,4339,,,SUPERMERCADO,2018 ,Julio
ESPARRAGOS,36314,1.77693,489,374,,,SUPERMERCADO,2018 ,Julio
VERDURAS DE HOJA,88690,3.66560,413,1147,,,SUPERMERCADO,2018 ,Julio
BERENJENAS,2.06031,2.80511,136,1354,,,SUPERMERCADO,2018 ,Julio
ZANAHORIAS,6.72950,5.64717,084,323,,,SUPERMERCADO,2018 ,Julio
CALABACINES,5.09671,5.57376,109,2404,,,SUPERMERCADO,2018 ,Julio
OTR.HORTALIZAS/VERD.,11.07655,29.52287,267,5129,,,SUPERMERCADO,2018 ,Julio
BROCOLI,1.64981,2.84487,172,1089,,,SUPERMERCADO,2018 ,Julio
ALCACHOFAS,24636,47991,195,194,,,SUPERMERCADO,2018 ,Julio
VERD./HORT. IV GAMA,13.05159,39.21103,3,5335,,,SUPERMERCADO,2018 ,Julio
