Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,62.84149,53.54886,085,6458,,,SUPERMERCADO,2018 ,Marzo
PATATAS FRESCAS,37.19700,25.99807,07,4177,,,SUPERMERCADO,2018 ,Marzo
PATATAS CONGELADAS,3.58759,4.29430,12,1081,,,SUPERMERCADO,2018 ,Marzo
PATATAS PROCESADAS,4.41138,23.25649,527,4268,,,SUPERMERCADO,2018 ,Marzo
T.HORTALIZAS FRESCAS,103.35268,197.01579,191,8834,,,SUPERMERCADO,2018 ,Marzo
TOMATES,19.97779,32.72725,164,5729,,,SUPERMERCADO,2018 ,Marzo
CEBOLLAS,14.23595,15.14987,106,4402,,,SUPERMERCADO,2018 ,Marzo
AJOS,1.19506,5.52620,462,199,,,SUPERMERCADO,2018 ,Marzo
COLES,2.20582,2.60203,118,1005,,,SUPERMERCADO,2018 ,Marzo
PEPINOS,2.51355,3.96720,158,1439,,,SUPERMERCADO,2018 ,Marzo
JUDIAS VERDES,3.12244,8.50813,272,1686,,,SUPERMERCADO,2018 ,Marzo
PIMIENTOS,8.61465,17.07681,198,4302,,,SUPERMERCADO,2018 ,Marzo
CHAMPIÑONES+O.SETAS,3.08140,12.40786,403,28,,,SUPERMERCADO,2018 ,Marzo
LECHUGA/ESC./ENDIVIA,6.21935,21.62518,348,4281,,,SUPERMERCADO,2018 ,Marzo
ESPARRAGOS,76460,3.29430,431,601,,,SUPERMERCADO,2018 ,Marzo
VERDURAS DE HOJA,1.58953,5.58276,351,16,,,SUPERMERCADO,2018 ,Marzo
BERENJENAS,2.37531,3.73002,157,1545,,,SUPERMERCADO,2018 ,Marzo
ZANAHORIAS,7.95106,6.33286,08,3447,,,SUPERMERCADO,2018 ,Marzo
CALABACINES,7.54865,10.40373,138,3149,,,SUPERMERCADO,2018 ,Marzo
OTR.HORTALIZAS/VERD.,21.95753,48.08161,219,6308,,,SUPERMERCADO,2018 ,Marzo
BROCOLI,2.55950,4.13331,161,1434,,,SUPERMERCADO,2018 ,Marzo
ALCACHOFAS,4.26409,6.40036,15,1698,,,SUPERMERCADO,2018 ,Marzo
VERD./HORT. IV GAMA,14.12898,44.03176,312,5492,,,SUPERMERCADO,2018 ,Marzo
