Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,49.94264,52.97507,106,6036,,,SUPERMERCADO,2019 ,Julio
PATATAS FRESCAS,27.13952,28.05833,103,3645,,,SUPERMERCADO,2019 ,Julio
PATATAS CONGELADAS,2.56575,3.19476,125,792,,,SUPERMERCADO,2019 ,Julio
PATATAS PROCESADAS,4.04747,21.72197,537,4195,,,SUPERMERCADO,2019 ,Julio
PATATAS FRITAS,3.46756,20.80922,6,4063,,,SUPERMERCADO,2019 ,Julio
T.HORTALIZAS FRESCAS,92.57222,184.23617,199,8608,,,SUPERMERCADO,2019 ,Julio
TOMATES,26.84463,44.87531,167,6022,,,SUPERMERCADO,2019 ,Julio
CEBOLLAS,10.08806,14.21943,141,3779,,,SUPERMERCADO,2019 ,Julio
AJOS,80786,3.84769,476,1493,,,SUPERMERCADO,2019 ,Julio
COLES,1.28209,1.52011,119,564,,,SUPERMERCADO,2019 ,Julio
PEPINOS,6.63218,8.30663,125,3123,,,SUPERMERCADO,2019 ,Julio
JUDIAS VERDES,2.22264,6.29762,283,1236,,,SUPERMERCADO,2019 ,Julio
PIMIENTOS,7.43160,17.31278,233,424,,,SUPERMERCADO,2019 ,Julio
CHAMPIÑONES+O.SETAS,2.22263,9.34606,42,223,,,SUPERMERCADO,2019 ,Julio
LECHUGA/ESC./ENDIVIA,8.42756,25.86859,307,5058,,,SUPERMERCADO,2019 ,Julio
ESPARRAGOS,32897,1.74864,532,331,,,SUPERMERCADO,2019 ,Julio
VERDURAS DE HOJA,85388,3.75428,44,1104,,,SUPERMERCADO,2019 ,Julio
BERENJENAS,1.90118,3.07490,162,1412,,,SUPERMERCADO,2019 ,Julio
ZANAHORIAS,7.59052,6.61458,087,3497,,,SUPERMERCADO,2019 ,Julio
CALABACINES,5.78221,7.33095,127,2703,,,SUPERMERCADO,2019 ,Julio
OTR.HORTALIZAS/VERD.,10.15620,30.11860,297,457,,,SUPERMERCADO,2019 ,Julio
BROCOLI,1.60666,3.17264,197,1138,,,SUPERMERCADO,2019 ,Julio
ALCACHOFAS,40873,78003,191,168,,,SUPERMERCADO,2019 ,Julio
APIO,50615,87733,173,408,,,SUPERMERCADO,2019 ,Julio
COLIFLOR,79470,1.40469,177,404,,,SUPERMERCADO,2019 ,Julio
VERD./HORT. IV GAMA,13.50270,41.81204,31,5239,,,SUPERMERCADO,2019 ,Julio
PUERRO,1.34513,3.47819,259,1044,,,SUPERMERCADO,2019 ,Julio
