Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,56.48489,47.99142,085,5851,,,SUPERMERCADO,2016 ,Octubre
PATATAS FRESCAS,34.87384,27.00891,077,3827,,,SUPERMERCADO,2016 ,Octubre
PATATAS CONGELADAS,2.69371,3.08176,114,833,,,SUPERMERCADO,2016 ,Octubre
PATATAS PROCESADAS,3.78347,17.90075,473,3702,,,SUPERMERCADO,2016 ,Octubre
T.HORTALIZAS FRESCAS,89.51304,158.96273,178,8551,,,SUPERMERCADO,2016 ,Octubre
TOMATES,18.19406,27.03892,149,5145,,,SUPERMERCADO,2016 ,Octubre
CEBOLLAS,11.24445,11.17948,099,372,,,SUPERMERCADO,2016 ,Octubre
AJOS,91677,4.90236,535,1483,,,SUPERMERCADO,2016 ,Octubre
COLES,2.12898,2.17659,102,893,,,SUPERMERCADO,2016 ,Octubre
PEPINOS,3.00705,3.83693,128,1605,,,SUPERMERCADO,2016 ,Octubre
JUDIAS VERDES,2.58893,7.49403,289,1612,,,SUPERMERCADO,2016 ,Octubre
PIMIENTOS,6.06521,10.61471,175,3574,,,SUPERMERCADO,2016 ,Octubre
CHAMPIÑONES+O.SETAS,2.83570,11.02727,389,2466,,,SUPERMERCADO,2016 ,Octubre
LECHUGA/ESC./ENDIVIA,6.27741,20.66113,329,4096,,,SUPERMERCADO,2016 ,Octubre
ESPARRAGOS,52358,2.30969,441,447,,,SUPERMERCADO,2016 ,Octubre
VERDURAS DE HOJA,1.26609,4.35918,344,1266,,,SUPERMERCADO,2016 ,Octubre
BERENJENAS,2.34824,3.36671,143,1394,,,SUPERMERCADO,2016 ,Octubre
ZANAHORIAS,7.86191,5.64071,072,3513,,,SUPERMERCADO,2016 ,Octubre
CALABACINES,6.61813,7.36077,111,2676,,,SUPERMERCADO,2016 ,Octubre
OTR.HORTALIZAS/VERD.,17.63652,36.99424,21,562,,,SUPERMERCADO,2016 ,Octubre
VERD./HORT. IV GAMA,8.93997,32.42344,363,4514,,,SUPERMERCADO,2016 ,Octubre
