Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,58.21211,52.25206,09,606,,,SUPERMERCADO,2016 ,Diciembre
PATATAS FRESCAS,34.90694,28.10221,081,3914,,,SUPERMERCADO,2016 ,Diciembre
PATATAS CONGELADAS,3.03247,3.43314,113,86,,,SUPERMERCADO,2016 ,Diciembre
PATATAS PROCESADAS,4.05454,20.71671,511,3893,,,SUPERMERCADO,2016 ,Diciembre
T.HORTALIZAS FRESCAS,83.19614,158.28065,19,8395,,,SUPERMERCADO,2016 ,Diciembre
TOMATES,16.47240,26.82440,163,5226,,,SUPERMERCADO,2016 ,Diciembre
CEBOLLAS,12.25133,12.56880,103,3954,,,SUPERMERCADO,2016 ,Diciembre
AJOS,1.07348,5.54525,517,1697,,,SUPERMERCADO,2016 ,Diciembre
COLES,2.26705,2.34876,104,989,,,SUPERMERCADO,2016 ,Diciembre
PEPINOS,1.78220,2.73488,153,1089,,,SUPERMERCADO,2016 ,Diciembre
JUDIAS VERDES,2.81176,6.65463,237,1617,,,SUPERMERCADO,2016 ,Diciembre
PIMIENTOS,6.24195,11.67035,187,3522,,,SUPERMERCADO,2016 ,Diciembre
CHAMPIÑONES+O.SETAS,2.90024,12.88915,444,2572,,,SUPERMERCADO,2016 ,Diciembre
LECHUGA/ESC./ENDIVIA,6.21398,19.30004,311,4029,,,SUPERMERCADO,2016 ,Diciembre
ESPARRAGOS,35577,1.96230,552,403,,,SUPERMERCADO,2016 ,Diciembre
VERDURAS DE HOJA,1.09386,3.77932,346,1159,,,SUPERMERCADO,2016 ,Diciembre
BERENJENAS,1.08066,2.49590,231,795,,,SUPERMERCADO,2016 ,Diciembre
ZANAHORIAS,7.01210,4.98108,071,3322,,,SUPERMERCADO,2016 ,Diciembre
CALABACINES,4.46794,8.66124,194,2166,,,SUPERMERCADO,2016 ,Diciembre
OTR.HORTALIZAS/VERD.,17.17142,35.86455,209,5522,,,SUPERMERCADO,2016 ,Diciembre
VERD./HORT. IV GAMA,8.03346,28.77083,358,4357,,,SUPERMERCADO,2016 ,Diciembre
