Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,51.70052,55.60275,108,5897,,,SUPERMERCADO,2019 ,Agosto
PATATAS FRESCAS,29.69637,31.29244,105,3746,,,SUPERMERCADO,2019 ,Agosto
PATATAS CONGELADAS,2.70966,3.36461,124,834,,,SUPERMERCADO,2019 ,Agosto
PATATAS PROCESADAS,3.85890,20.94570,543,3971,,,SUPERMERCADO,2019 ,Agosto
PATATAS FRITAS,3.31221,20.12223,608,3834,,,SUPERMERCADO,2019 ,Agosto
T.HORTALIZAS FRESCAS,86.93447,172.59267,199,8275,,,SUPERMERCADO,2019 ,Agosto
TOMATES,23.64006,39.73316,168,5413,,,SUPERMERCADO,2019 ,Agosto
CEBOLLAS,10.97638,14.72043,134,3907,,,SUPERMERCADO,2019 ,Agosto
AJOS,79986,3.77519,472,1472,,,SUPERMERCADO,2019 ,Agosto
COLES,1.24657,1.35733,109,514,,,SUPERMERCADO,2019 ,Agosto
PEPINOS,5.96127,7.12568,12,2849,,,SUPERMERCADO,2019 ,Agosto
JUDIAS VERDES,1.88388,6.11841,325,1252,,,SUPERMERCADO,2019 ,Agosto
PIMIENTOS,7.00094,15.05956,215,4067,,,SUPERMERCADO,2019 ,Agosto
CHAMPIÑONES+O.SETAS,2.40305,9.74902,406,239,,,SUPERMERCADO,2019 ,Agosto
LECHUGA/ESC./ENDIVIA,8.29399,24.54855,296,4887,,,SUPERMERCADO,2019 ,Agosto
ESPARRAGOS,36599,1.68542,461,323,,,SUPERMERCADO,2019 ,Agosto
VERDURAS DE HOJA,98271,3.97600,405,117,,,SUPERMERCADO,2019 ,Agosto
BERENJENAS,1.85014,3.45306,187,1201,,,SUPERMERCADO,2019 ,Agosto
ZANAHORIAS,7.32029,6.39593,087,3355,,,SUPERMERCADO,2019 ,Agosto
CALABACINES,5.14978,6.42395,125,2386,,,SUPERMERCADO,2019 ,Agosto
OTR.HORTALIZAS/VERD.,9.05957,28.47097,314,44,,,SUPERMERCADO,2019 ,Agosto
BROCOLI,1.25379,2.92291,233,836,,,SUPERMERCADO,2019 ,Agosto
ALCACHOFAS,22183,73387,331,196,,,SUPERMERCADO,2019 ,Agosto
APIO,46197,80556,174,378,,,SUPERMERCADO,2019 ,Agosto
COLIFLOR,73147,1.39115,19,382,,,SUPERMERCADO,2019 ,Agosto
VERD./HORT. IV GAMA,11.99895,38.52536,321,5021,,,SUPERMERCADO,2019 ,Agosto
PUERRO,1.06662,3.01906,283,1086,,,SUPERMERCADO,2019 ,Agosto
