Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,47.00838,35.94894,076,546,,,SUPERMERCADO,2014 ,Septiembre
PATATAS FRESCAS,28.41262,17.13875,06,3344,,,SUPERMERCADO,2014 ,Septiembre
PATATAS CONGELADAS,2.56297,2.90905,114,837,,,SUPERMERCADO,2014 ,Septiembre
PATATAS PROCESADAS,3.20656,15.90114,496,3455,,,SUPERMERCADO,2014 ,Septiembre
T.HORTALIZAS FRESCAS,79.03202,132.65549,168,8277,,,SUPERMERCADO,2014 ,Septiembre
TOMATES,17.83521,24.41726,137,4924,,,SUPERMERCADO,2014 ,Septiembre
CEBOLLAS,10.08270,9.66994,096,3565,,,SUPERMERCADO,2014 ,Septiembre
AJOS,87905,3.63039,413,1554,,,SUPERMERCADO,2014 ,Septiembre
COLES,1.65474,1.70210,103,686,,,SUPERMERCADO,2014 ,Septiembre
PEPINOS,4.23667,5.68673,134,2136,,,SUPERMERCADO,2014 ,Septiembre
JUDIAS VERDES,2.10089,6.00139,286,1521,,,SUPERMERCADO,2014 ,Septiembre
PIMIENTOS,6.30668,9.33280,148,3606,,,SUPERMERCADO,2014 ,Septiembre
CHAMPIÑONES+O.SETAS,2.06389,8.10181,393,2238,,,SUPERMERCADO,2014 ,Septiembre
LECHUGA/ESC./ENDIVIA,6.46303,15.04130,233,3756,,,SUPERMERCADO,2014 ,Septiembre
ESPARRAGOS,36011,1.50628,418,291,,,SUPERMERCADO,2014 ,Septiembre
VERDURAS DE HOJA,80583,3.26647,405,1002,,,SUPERMERCADO,2014 ,Septiembre
BERENJENAS,1.75489,2.25880,129,1221,,,SUPERMERCADO,2014 ,Septiembre
ZANAHORIAS,7.10032,5.17779,073,3504,,,SUPERMERCADO,2014 ,Septiembre
CALABACINES,4.78786,6.99919,146,2238,,,SUPERMERCADO,2014 ,Septiembre
OTR.HORTALIZAS/VERD.,12.60014,29.86324,237,4918,,,SUPERMERCADO,2014 ,Septiembre
VERD./HORT. IV GAMA,5.84722,21.44724,367,3622,,,SUPERMERCADO,2014 ,Septiembre
VERD./HORT. ECOLOGIC,3.17466,5.40817,17,862,,,SUPERMERCADO,2014 ,Septiembre
