Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,54.74462,46.59515,085,594,,,SUPERMERCADO,2017 ,Febrero
PATATAS FRESCAS,34.65859,26.02609,075,384,,,SUPERMERCADO,2017 ,Febrero
PATATAS CONGELADAS,2.85352,3.36493,118,915,,,SUPERMERCADO,2017 ,Febrero
PATATAS PROCESADAS,3.44650,17.20413,499,365,,,SUPERMERCADO,2017 ,Febrero
T.HORTALIZAS FRESCAS,86.69537,172.53036,199,8694,,,SUPERMERCADO,2017 ,Febrero
TOMATES,16.97866,30.38553,179,5461,,,SUPERMERCADO,2017 ,Febrero
CEBOLLAS,12.33468,11.99167,097,402,,,SUPERMERCADO,2017 ,Febrero
AJOS,96894,4.92607,508,1736,,,SUPERMERCADO,2017 ,Febrero
COLES,2.52805,2.88219,114,1093,,,SUPERMERCADO,2017 ,Febrero
PEPINOS,1.69545,3.16814,187,1107,,,SUPERMERCADO,2017 ,Febrero
JUDIAS VERDES,2.46787,7.37376,299,1534,,,SUPERMERCADO,2017 ,Febrero
PIMIENTOS,6.22434,14.24139,229,3728,,,SUPERMERCADO,2017 ,Febrero
CHAMPIÑONES+O.SETAS,2.59998,10.43355,401,2478,,,SUPERMERCADO,2017 ,Febrero
LECHUGA/ESC./ENDIVIA,6.13228,21.09590,344,4142,,,SUPERMERCADO,2017 ,Febrero
ESPARRAGOS,33204,1.80647,544,32,,,SUPERMERCADO,2017 ,Febrero
VERDURAS DE HOJA,1.38011,4.56014,33,1346,,,SUPERMERCADO,2017 ,Febrero
BERENJENAS,1.62897,2.93577,18,1232,,,SUPERMERCADO,2017 ,Febrero
ZANAHORIAS,6.99466,4.98805,071,3265,,,SUPERMERCADO,2017 ,Febrero
CALABACINES,5.62054,10.85317,193,2648,,,SUPERMERCADO,2017 ,Febrero
OTR.HORTALIZAS/VERD.,18.80880,40.88856,217,5801,,,SUPERMERCADO,2017 ,Febrero
BROCOLI,2.22460,3.88772,175,1335,,,SUPERMERCADO,2017 ,Febrero
ALCACHOFAS,2.27870,4.90395,215,1046,,,SUPERMERCADO,2017 ,Febrero
VERD./HORT. IV GAMA,9.08412,32.66261,36,4712,,,SUPERMERCADO,2017 ,Febrero
