Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,51.14011,42.30741,083,5842,,,SUPERMERCADO,2014 ,Mayo
PATATAS FRESCAS,30.27705,21.05721,07,3622,,,SUPERMERCADO,2014 ,Mayo
PATATAS CONGELADAS,2.89645,3.33183,115,928,,,SUPERMERCADO,2014 ,Mayo
PATATAS PROCESADAS,3.59332,17.91837,499,3705,,,SUPERMERCADO,2014 ,Mayo
T.HORTALIZAS FRESCAS,95.28851,148.10224,155,8481,,,SUPERMERCADO,2014 ,Mayo
TOMATES,22.42336,29.27923,131,5681,,,SUPERMERCADO,2014 ,Mayo
CEBOLLAS,11.52726,11.75868,102,3837,,,SUPERMERCADO,2014 ,Mayo
AJOS,1.10504,4.48177,406,1924,,,SUPERMERCADO,2014 ,Mayo
COLES,1.69913,1.69941,1,732,,,SUPERMERCADO,2014 ,Mayo
PEPINOS,5.12982,4.89582,095,2468,,,SUPERMERCADO,2014 ,Mayo
JUDIAS VERDES,2.88741,6.57824,228,1847,,,SUPERMERCADO,2014 ,Mayo
PIMIENTOS,8.40406,12.84213,153,4341,,,SUPERMERCADO,2014 ,Mayo
CHAMPIÑONES+O.SETAS,2.58326,9.61737,372,2372,,,SUPERMERCADO,2014 ,Mayo
LECHUGA/ESC./ENDIVIA,6.07132,13.79813,227,3546,,,SUPERMERCADO,2014 ,Mayo
ESPARRAGOS,1.21748,3.24432,266,861,,,SUPERMERCADO,2014 ,Mayo
VERDURAS DE HOJA,96892,3.53683,365,1084,,,SUPERMERCADO,2014 ,Mayo
BERENJENAS,2.04615,2.30675,113,1542,,,SUPERMERCADO,2014 ,Mayo
ZANAHORIAS,7.56090,5.59899,074,3396,,,SUPERMERCADO,2014 ,Mayo
CALABACINES,6.79295,5.98679,088,2909,,,SUPERMERCADO,2014 ,Mayo
OTR.HORTALIZAS/VERD.,14.87145,32.47779,218,5302,,,SUPERMERCADO,2014 ,Mayo
VERD./HORT. IV GAMA,6.35632,23.55294,371,3673,,,SUPERMERCADO,2014 ,Mayo
VERD./HORT. ECOLOGIC,3.36359,5.17280,154,989,,,SUPERMERCADO,2014 ,Mayo
