Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,50.44355,44.35604,088,5626,,,SUPERMERCADO,2013 ,Diciembre
PATATAS FRESCAS,28.71222,21.82225,076,3229,,,SUPERMERCADO,2013 ,Diciembre
PATATAS CONGELADAS,2.76109,3.29885,119,925,,,SUPERMERCADO,2013 ,Diciembre
PATATAS PROCESADAS,3.79405,19.23494,507,3809,,,SUPERMERCADO,2013 ,Diciembre
T.HORTALIZAS FRESCAS,75.40293,141.27029,187,8112,,,SUPERMERCADO,2013 ,Diciembre
TOMATES,14.53119,23.50445,162,4806,,,SUPERMERCADO,2013 ,Diciembre
CEBOLLAS,10.30531,10.43272,101,3718,,,SUPERMERCADO,2013 ,Diciembre
AJOS,1.06748,4.71609,442,185,,,SUPERMERCADO,2013 ,Diciembre
COLES,2.61474,2.93190,112,1004,,,SUPERMERCADO,2013 ,Diciembre
PEPINOS,1.74655,2.56029,147,1121,,,SUPERMERCADO,2013 ,Diciembre
JUDIAS VERDES,2.28824,6.05587,265,1527,,,SUPERMERCADO,2013 ,Diciembre
PIMIENTOS,5.57172,9.25162,166,3476,,,SUPERMERCADO,2013 ,Diciembre
CHAMPIÑONES+O.SETAS,3.02415,10.61079,351,2469,,,SUPERMERCADO,2013 ,Diciembre
LECHUGA/ESC./ENDIVIA,5.63028,14.20074,252,3385,,,SUPERMERCADO,2013 ,Diciembre
ESPARRAGOS,53257,1.65099,31,309,,,SUPERMERCADO,2013 ,Diciembre
VERDURAS DE HOJA,1.11368,3.68034,33,108,,,SUPERMERCADO,2013 ,Diciembre
BERENJENAS,1.24787,2.53381,203,923,,,SUPERMERCADO,2013 ,Diciembre
ZANAHORIAS,6.76688,5.14170,076,3314,,,SUPERMERCADO,2013 ,Diciembre
CALABACINES,3.98475,8.91266,224,212,,,SUPERMERCADO,2013 ,Diciembre
OTR.HORTALIZAS/VERD.,14.97753,35.08632,234,532,,,SUPERMERCADO,2013 ,Diciembre
VERD./HORT. IV GAMA,5.96010,20.64834,346,3563,,,SUPERMERCADO,2013 ,Diciembre
VERD./HORT. ECOLOGIC,2.23376,4.07795,183,777,,,SUPERMERCADO,2013 ,Diciembre
