Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,56.83119,41.08751,072,5908,,,SUPERMERCADO,2015 ,Enero
PATATAS FRESCAS,34.43730,19.50804,057,3704,,,SUPERMERCADO,2015 ,Enero
PATATAS CONGELADAS,3.23593,3.55651,11,978,,,SUPERMERCADO,2015 ,Enero
PATATAS PROCESADAS,3.83159,18.02296,47,3768,,,SUPERMERCADO,2015 ,Enero
T.HORTALIZAS FRESCAS,88.61483,158.68250,179,8552,,,SUPERMERCADO,2015 ,Enero
TOMATES,17.54816,26.73077,152,5297,,,SUPERMERCADO,2015 ,Enero
CEBOLLAS,12.81580,12.13961,095,4175,,,SUPERMERCADO,2015 ,Enero
AJOS,1.08900,4.59031,422,1849,,,SUPERMERCADO,2015 ,Enero
COLES,2.89299,2.91690,101,1128,,,SUPERMERCADO,2015 ,Enero
PEPINOS,2.50713,3.64139,145,1368,,,SUPERMERCADO,2015 ,Enero
JUDIAS VERDES,2.63191,7.21576,274,1582,,,SUPERMERCADO,2015 ,Enero
PIMIENTOS,6.76917,11.75258,174,3807,,,SUPERMERCADO,2015 ,Enero
CHAMPIÑONES+O.SETAS,2.56391,9.73109,38,2485,,,SUPERMERCADO,2015 ,Enero
LECHUGA/ESC./ENDIVIA,6.99516,21.29552,304,452,,,SUPERMERCADO,2015 ,Enero
ESPARRAGOS,30024,1.55786,519,29,,,SUPERMERCADO,2015 ,Enero
VERDURAS DE HOJA,1.14049,3.82672,336,1273,,,SUPERMERCADO,2015 ,Enero
BERENJENAS,1.66170,2.79771,168,1114,,,SUPERMERCADO,2015 ,Enero
ZANAHORIAS,7.79696,5.67856,073,3624,,,SUPERMERCADO,2015 ,Enero
CALABACINES,4.72343,9.72927,206,2152,,,SUPERMERCADO,2015 ,Enero
OTR.HORTALIZAS/VERD.,17.17877,35.07845,204,5588,,,SUPERMERCADO,2015 ,Enero
VERD./HORT. IV GAMA,6.33565,24.27537,383,3966,,,SUPERMERCADO,2015 ,Enero
VERD./HORT. ECOLOGIC,3.21052,5.55529,173,872,,,SUPERMERCADO,2015 ,Enero
