Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,56.51067,46.42751,082,6057,,,SUPERMERCADO,2017 ,Octubre
PATATAS FRESCAS,35.49935,24.29741,068,3999,,,SUPERMERCADO,2017 ,Octubre
PATATAS CONGELADAS,2.76980,3.24645,117,898,,,SUPERMERCADO,2017 ,Octubre
PATATAS PROCESADAS,3.64830,18.88365,518,3763,,,SUPERMERCADO,2017 ,Octubre
T.HORTALIZAS FRESCAS,90.01874,171.34313,19,8617,,,SUPERMERCADO,2017 ,Octubre
TOMATES,18.96159,30.79421,162,5394,,,SUPERMERCADO,2017 ,Octubre
CEBOLLAS,11.68523,12.26782,105,4065,,,SUPERMERCADO,2017 ,Octubre
AJOS,77953,3.87665,497,1386,,,SUPERMERCADO,2017 ,Octubre
COLES,2.37482,2.55684,108,1022,,,SUPERMERCADO,2017 ,Octubre
PEPINOS,3.37225,4.28637,127,1665,,,SUPERMERCADO,2017 ,Octubre
JUDIAS VERDES,2.47814,7.01490,283,1541,,,SUPERMERCADO,2017 ,Octubre
PIMIENTOS,5.65670,11.25563,199,3482,,,SUPERMERCADO,2017 ,Octubre
CHAMPIÑONES+O.SETAS,2.83691,11.55103,407,2548,,,SUPERMERCADO,2017 ,Octubre
LECHUGA/ESC./ENDIVIA,6.44656,20.93343,325,4261,,,SUPERMERCADO,2017 ,Octubre
ESPARRAGOS,40683,2.15257,529,423,,,SUPERMERCADO,2017 ,Octubre
VERDURAS DE HOJA,1.39123,5.39055,387,1459,,,SUPERMERCADO,2017 ,Octubre
BERENJENAS,2.29988,3.68854,16,1456,,,SUPERMERCADO,2017 ,Octubre
ZANAHORIAS,7.55052,5.36987,071,3372,,,SUPERMERCADO,2017 ,Octubre
CALABACINES,5.34187,10.25539,192,2466,,,SUPERMERCADO,2017 ,Octubre
OTR.HORTALIZAS/VERD.,18.43668,39.94932,217,5865,,,SUPERMERCADO,2017 ,Octubre
BROCOLI,2.70074,4.51168,167,1551,,,SUPERMERCADO,2017 ,Octubre
ALCACHOFAS,30597,83067,271,261,,,SUPERMERCADO,2017 ,Octubre
VERD./HORT. IV GAMA,9.11616,33.64928,369,4618,,,SUPERMERCADO,2017 ,Octubre
