Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,53.90727,45.46768,084,5832,,,SUPERMERCADO,2017 ,Julio
PATATAS FRESCAS,32.48271,22.92816,071,3644,,,SUPERMERCADO,2017 ,Julio
PATATAS CONGELADAS,2.50522,2.92593,117,793,,,SUPERMERCADO,2017 ,Julio
PATATAS PROCESADAS,3.78387,19.61360,518,3916,,,SUPERMERCADO,2017 ,Julio
T.HORTALIZAS FRESCAS,85.72360,149.92522,175,8471,,,SUPERMERCADO,2017 ,Julio
TOMATES,23.82592,32.38762,136,5513,,,SUPERMERCADO,2017 ,Julio
CEBOLLAS,11.18109,11.80637,106,3891,,,SUPERMERCADO,2017 ,Julio
AJOS,74556,3.77981,507,1421,,,SUPERMERCADO,2017 ,Julio
COLES,1.16591,1.13214,097,458,,,SUPERMERCADO,2017 ,Julio
PEPINOS,5.66339,6.13084,108,2647,,,SUPERMERCADO,2017 ,Julio
JUDIAS VERDES,2.06801,5.75048,278,1291,,,SUPERMERCADO,2017 ,Julio
PIMIENTOS,6.85733,13.66569,199,4115,,,SUPERMERCADO,2017 ,Julio
CHAMPIÑONES+O.SETAS,1.84573,7.79027,422,2005,,,SUPERMERCADO,2017 ,Julio
LECHUGA/ESC./ENDIVIA,6.44897,21.27371,33,4317,,,SUPERMERCADO,2017 ,Julio
ESPARRAGOS,36480,1.49863,411,324,,,SUPERMERCADO,2017 ,Julio
VERDURAS DE HOJA,99714,3.78428,38,111,,,SUPERMERCADO,2017 ,Julio
BERENJENAS,1.69040,2.59251,153,1267,,,SUPERMERCADO,2017 ,Julio
ZANAHORIAS,6.68705,4.75577,071,3253,,,SUPERMERCADO,2017 ,Julio
CALABACINES,5.28380,5.64645,107,2376,,,SUPERMERCADO,2017 ,Julio
OTR.HORTALIZAS/VERD.,10.89851,27.93064,256,4905,,,SUPERMERCADO,2017 ,Julio
BROCOLI,1.78681,3.15565,177,948,,,SUPERMERCADO,2017 ,Julio
ALCACHOFAS,19275,45912,238,156,,,SUPERMERCADO,2017 ,Julio
VERD./HORT. IV GAMA,7.74843,30.14054,389,4453,,,SUPERMERCADO,2017 ,Julio
