Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,60.51295,50.83998,084,6105,,,SUPERMERCADO,2017 ,Diciembre
PATATAS FRESCAS,35.68545,24.59747,069,3859,,,SUPERMERCADO,2017 ,Diciembre
PATATAS CONGELADAS,3.02747,3.68821,122,916,,,SUPERMERCADO,2017 ,Diciembre
PATATAS PROCESADAS,4.36001,22.55430,517,4104,,,SUPERMERCADO,2017 ,Diciembre
T.HORTALIZAS FRESCAS,83.68211,161.67377,193,8522,,,SUPERMERCADO,2017 ,Diciembre
TOMATES,15.82870,28.90509,183,5085,,,SUPERMERCADO,2017 ,Diciembre
CEBOLLAS,12.59699,14.09437,112,4138,,,SUPERMERCADO,2017 ,Diciembre
AJOS,98092,4.80620,49,1595,,,SUPERMERCADO,2017 ,Diciembre
COLES,2.30241,2.44024,106,953,,,SUPERMERCADO,2017 ,Diciembre
PEPINOS,2.19808,3.11433,142,1202,,,SUPERMERCADO,2017 ,Diciembre
JUDIAS VERDES,2.35927,6.25667,265,1444,,,SUPERMERCADO,2017 ,Diciembre
PIMIENTOS,6.25119,11.65016,186,3517,,,SUPERMERCADO,2017 ,Diciembre
CHAMPIÑONES+O.SETAS,3.35384,11.78380,351,2605,,,SUPERMERCADO,2017 ,Diciembre
LECHUGA/ESC./ENDIVIA,5.98955,18.64118,311,4003,,,SUPERMERCADO,2017 ,Diciembre
ESPARRAGOS,33877,1.92662,569,363,,,SUPERMERCADO,2017 ,Diciembre
VERDURAS DE HOJA,1.07406,4.33023,403,1176,,,SUPERMERCADO,2017 ,Diciembre
BERENJENAS,1.53092,2.83409,185,1084,,,SUPERMERCADO,2017 ,Diciembre
ZANAHORIAS,7.19154,5.46068,076,3249,,,SUPERMERCADO,2017 ,Diciembre
CALABACINES,5.24055,8.03194,153,2461,,,SUPERMERCADO,2017 ,Diciembre
OTR.HORTALIZAS/VERD.,16.44531,37.39817,227,56,,,SUPERMERCADO,2017 ,Diciembre
BROCOLI,1.81665,3.02300,166,1116,,,SUPERMERCADO,2017 ,Diciembre
ALCACHOFAS,1.06670,2.37009,222,559,,,SUPERMERCADO,2017 ,Diciembre
VERD./HORT. IV GAMA,8.60946,29.89178,347,4461,,,SUPERMERCADO,2017 ,Diciembre
