Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,55.14735,45.99765,083,5899,,,SUPERMERCADO,2016 ,Abril
PATATAS FRESCAS,33.44905,24.59117,074,3733,,,SUPERMERCADO,2016 ,Abril
PATATAS CONGELADAS,2.83131,3.03187,107,845,,,SUPERMERCADO,2016 ,Abril
PATATAS PROCESADAS,3.77340,18.37461,487,374,,,SUPERMERCADO,2016 ,Abril
T.HORTALIZAS FRESCAS,101.54893,179.70669,177,8747,,,SUPERMERCADO,2016 ,Abril
TOMATES,20.12280,30.93692,154,5729,,,SUPERMERCADO,2016 ,Abril
CEBOLLAS,13.67209,14.64509,107,4428,,,SUPERMERCADO,2016 ,Abril
AJOS,1.20290,5.52116,459,2045,,,SUPERMERCADO,2016 ,Abril
COLES,2.24737,2.30300,102,873,,,SUPERMERCADO,2016 ,Abril
PEPINOS,3.43508,4.04192,118,1779,,,SUPERMERCADO,2016 ,Abril
JUDIAS VERDES,3.71609,8.44214,227,2014,,,SUPERMERCADO,2016 ,Abril
PIMIENTOS,7.50453,15.88556,212,3984,,,SUPERMERCADO,2016 ,Abril
CHAMPIÑONES+O.SETAS,2.74969,10.30930,375,2537,,,SUPERMERCADO,2016 ,Abril
LECHUGA/ESC./ENDIVIA,6.95593,22.60945,325,4431,,,SUPERMERCADO,2016 ,Abril
ESPARRAGOS,1.29268,4.38977,34,896,,,SUPERMERCADO,2016 ,Abril
VERDURAS DE HOJA,1.43078,4.85738,339,132,,,SUPERMERCADO,2016 ,Abril
BERENJENAS,2.38979,2.95928,124,1427,,,SUPERMERCADO,2016 ,Abril
ZANAHORIAS,7.92386,5.53832,07,3514,,,SUPERMERCADO,2016 ,Abril
CALABACINES,7.68728,8.79567,114,3087,,,SUPERMERCADO,2016 ,Abril
OTR.HORTALIZAS/VERD.,19.21807,38.47175,2,5744,,,SUPERMERCADO,2016 ,Abril
VERD./HORT. IV GAMA,8.54794,31.05878,363,4426,,,SUPERMERCADO,2016 ,Abril
