Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,52.17414,44.28023,085,5672,,,SUPERMERCADO,2016 ,Septiembre
PATATAS FRESCAS,32.72362,25.03718,077,3773,,,SUPERMERCADO,2016 ,Septiembre
PATATAS CONGELADAS,2.54770,3.03935,119,809,,,SUPERMERCADO,2016 ,Septiembre
PATATAS PROCESADAS,3.38056,16.20370,479,3475,,,SUPERMERCADO,2016 ,Septiembre
T.HORTALIZAS FRESCAS,82.40531,144.72278,176,8354,,,SUPERMERCADO,2016 ,Septiembre
TOMATES,19.24257,28.14062,146,5243,,,SUPERMERCADO,2016 ,Septiembre
CEBOLLAS,10.89280,10.94230,1,3656,,,SUPERMERCADO,2016 ,Septiembre
AJOS,73023,3.82497,524,1389,,,SUPERMERCADO,2016 ,Septiembre
COLES,1.26502,1.36446,108,611,,,SUPERMERCADO,2016 ,Septiembre
PEPINOS,4.03600,4.65237,115,2094,,,SUPERMERCADO,2016 ,Septiembre
JUDIAS VERDES,1.95543,6.37938,326,1336,,,SUPERMERCADO,2016 ,Septiembre
PIMIENTOS,5.68369,10.63366,187,3578,,,SUPERMERCADO,2016 ,Septiembre
CHAMPIÑONES+O.SETAS,2.28641,8.40957,368,2137,,,SUPERMERCADO,2016 ,Septiembre
LECHUGA/ESC./ENDIVIA,6.43653,20.64305,321,431,,,SUPERMERCADO,2016 ,Septiembre
ESPARRAGOS,39904,1.98612,498,333,,,SUPERMERCADO,2016 ,Septiembre
VERDURAS DE HOJA,98633,3.70901,376,111,,,SUPERMERCADO,2016 ,Septiembre
BERENJENAS,1.74474,2.48122,142,124,,,SUPERMERCADO,2016 ,Septiembre
ZANAHORIAS,7.48810,5.33741,071,3482,,,SUPERMERCADO,2016 ,Septiembre
CALABACINES,6.52727,6.70439,103,2553,,,SUPERMERCADO,2016 ,Septiembre
OTR.HORTALIZAS/VERD.,12.73114,29.51426,232,4952,,,SUPERMERCADO,2016 ,Septiembre
VERD./HORT. IV GAMA,8.43538,29.89120,354,4359,,,SUPERMERCADO,2016 ,Septiembre
