Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,54.31319,50.17569,092,5972,,,SUPERMERCADO,2018 ,Noviembre
PATATAS FRESCAS,31.92499,26.88414,084,3869,,,SUPERMERCADO,2018 ,Noviembre
PATATAS CONGELADAS,3.07884,3.75669,122,92,,,SUPERMERCADO,2018 ,Noviembre
PATATAS PROCESADAS,3.86187,19.53486,506,3787,,,SUPERMERCADO,2018 ,Noviembre
PATATAS FRITAS,3.14672,18.53575,589,3626,,,SUPERMERCADO,2018 ,Noviembre
T.HORTALIZAS FRESCAS,89.34930,178.35240,2,8618,,,SUPERMERCADO,2018 ,Noviembre
TOMATES,17.56221,30.77785,175,5212,,,SUPERMERCADO,2018 ,Noviembre
CEBOLLAS,12.27974,13.19530,107,4066,,,SUPERMERCADO,2018 ,Noviembre
AJOS,95284,4.64931,488,1541,,,SUPERMERCADO,2018 ,Noviembre
COLES,2.62365,3.08924,118,949,,,SUPERMERCADO,2018 ,Noviembre
PEPINOS,2.43259,4.00636,165,1439,,,SUPERMERCADO,2018 ,Noviembre
JUDIAS VERDES,2.53029,7.06417,279,1532,,,SUPERMERCADO,2018 ,Noviembre
PIMIENTOS,6.07447,12.15026,2,3655,,,SUPERMERCADO,2018 ,Noviembre
CHAMPIÑONES+O.SETAS,3.12440,13.77345,441,279,,,SUPERMERCADO,2018 ,Noviembre
LECHUGA/ESC./ENDIVIA,5.59253,18.75255,335,3804,,,SUPERMERCADO,2018 ,Noviembre
ESPARRAGOS,49822,2.13588,429,417,,,SUPERMERCADO,2018 ,Noviembre
VERDURAS DE HOJA,1.45038,4.81443,332,1342,,,SUPERMERCADO,2018 ,Noviembre
BERENJENAS,1.94756,3.30898,17,1325,,,SUPERMERCADO,2018 ,Noviembre
ZANAHORIAS,7.56450,5.91246,078,3512,,,SUPERMERCADO,2018 ,Noviembre
CALABACINES,5.90293,10.73601,182,2717,,,SUPERMERCADO,2018 ,Noviembre
OTR.HORTALIZAS/VERD.,18.81300,43.98616,234,5849,,,SUPERMERCADO,2018 ,Noviembre
BROCOLI,2.55552,4.28181,168,1472,,,SUPERMERCADO,2018 ,Noviembre
ALCACHOFAS,37686,1.17412,312,299,,,SUPERMERCADO,2018 ,Noviembre
VERD./HORT. IV GAMA,12.85454,39.14731,305,5099,,,SUPERMERCADO,2018 ,Noviembre
