Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,55.98161,56.79768,101,6185,,,SUPERMERCADO,2019 ,Octubre
PATATAS FRESCAS,32.76976,32.97173,101,4117,,,SUPERMERCADO,2019 ,Octubre
PATATAS CONGELADAS,2.70776,3.28753,121,837,,,SUPERMERCADO,2019 ,Octubre
PATATAS PROCESADAS,4.10082,20.53842,501,397,,,SUPERMERCADO,2019 ,Octubre
PATATAS FRITAS,3.22365,19.18866,595,3777,,,SUPERMERCADO,2019 ,Octubre
T.HORTALIZAS FRESCAS,98.69835,202.56472,205,8684,,,SUPERMERCADO,2019 ,Octubre
TOMATES,20.19559,36.03258,178,5545,,,SUPERMERCADO,2019 ,Octubre
CEBOLLAS,11.67862,15.15644,13,4012,,,SUPERMERCADO,2019 ,Octubre
AJOS,89619,4.45325,497,1499,,,SUPERMERCADO,2019 ,Octubre
COLES,2.45540,2.75178,112,969,,,SUPERMERCADO,2019 ,Octubre
PEPINOS,3.93096,5.32355,135,2107,,,SUPERMERCADO,2019 ,Octubre
JUDIAS VERDES,2.26354,7.10750,314,1509,,,SUPERMERCADO,2019 ,Octubre
PIMIENTOS,7.29767,14.63252,201,4137,,,SUPERMERCADO,2019 ,Octubre
CHAMPIÑONES+O.SETAS,3.37318,14.47922,429,3085,,,SUPERMERCADO,2019 ,Octubre
LECHUGA/ESC./ENDIVIA,8.35495,26.48595,317,4926,,,SUPERMERCADO,2019 ,Octubre
ESPARRAGOS,57798,2.82202,488,528,,,SUPERMERCADO,2019 ,Octubre
VERDURAS DE HOJA,1.44341,5.61755,389,1478,,,SUPERMERCADO,2019 ,Octubre
BERENJENAS,2.68632,4.25896,159,1575,,,SUPERMERCADO,2019 ,Octubre
ZANAHORIAS,8.37018,7.19014,086,3849,,,SUPERMERCADO,2019 ,Octubre
CALABACINES,7.66623,10.23946,134,3228,,,SUPERMERCADO,2019 ,Octubre
OTR.HORTALIZAS/VERD.,17.50812,46.01380,263,5731,,,SUPERMERCADO,2019 ,Octubre
BROCOLI,2.65311,5.76341,217,1558,,,SUPERMERCADO,2019 ,Octubre
ALCACHOFAS,45891,1.36279,297,324,,,SUPERMERCADO,2019 ,Octubre
APIO,79627,1.35441,17,559,,,SUPERMERCADO,2019 ,Octubre
COLIFLOR,1.48017,3.22457,218,646,,,SUPERMERCADO,2019 ,Octubre
VERD./HORT. IV GAMA,14.04063,45.35730,323,5397,,,SUPERMERCADO,2019 ,Octubre
PUERRO,2.00380,5.33773,266,1643,,,SUPERMERCADO,2019 ,Octubre
