Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,49.86536,39.85192,08,582,,,SUPERMERCADO,2014 ,Junio
PATATAS FRESCAS,28.60609,18.14488,063,346,,,SUPERMERCADO,2014 ,Junio
PATATAS CONGELADAS,2.66718,3.02197,113,901,,,SUPERMERCADO,2014 ,Junio
PATATAS PROCESADAS,3.71842,18.68507,503,3813,,,SUPERMERCADO,2014 ,Junio
T.HORTALIZAS FRESCAS,84.95637,130.34252,153,8273,,,SUPERMERCADO,2014 ,Junio
TOMATES,22.69176,28.31691,125,5604,,,SUPERMERCADO,2014 ,Junio
CEBOLLAS,10.22447,10.33055,101,3512,,,SUPERMERCADO,2014 ,Junio
AJOS,88194,3.69490,419,1651,,,SUPERMERCADO,2014 ,Junio
COLES,1.71752,1.71646,1,679,,,SUPERMERCADO,2014 ,Junio
PEPINOS,5.13349,4.94468,096,2705,,,SUPERMERCADO,2014 ,Junio
JUDIAS VERDES,2.53903,5.71823,225,1619,,,SUPERMERCADO,2014 ,Junio
PIMIENTOS,6.67037,10.65141,16,4046,,,SUPERMERCADO,2014 ,Junio
CHAMPIÑONES+O.SETAS,2.08711,7.48090,358,2136,,,SUPERMERCADO,2014 ,Junio
LECHUGA/ESC./ENDIVIA,5.78277,12.98066,224,3569,,,SUPERMERCADO,2014 ,Junio
ESPARRAGOS,46285,1.70655,369,449,,,SUPERMERCADO,2014 ,Junio
VERDURAS DE HOJA,99430,3.64462,367,1074,,,SUPERMERCADO,2014 ,Junio
BERENJENAS,2.05777,2.30145,112,1471,,,SUPERMERCADO,2014 ,Junio
ZANAHORIAS,6.26369,4.81927,077,3095,,,SUPERMERCADO,2014 ,Junio
CALABACINES,5.82505,5.08475,087,2647,,,SUPERMERCADO,2014 ,Junio
OTR.HORTALIZAS/VERD.,11.62424,26.95119,232,4916,,,SUPERMERCADO,2014 ,Junio
VERD./HORT. IV GAMA,5.58818,20.38776,365,3464,,,SUPERMERCADO,2014 ,Junio
VERD./HORT. ECOLOGIC,3.24764,4.61399,142,885,,,SUPERMERCADO,2014 ,Junio
