Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,49.99100,39.46319,079,5809,,,SUPERMERCADO,2015 ,Septiembre
PATATAS FRESCAS,30.14737,20.55908,068,3705,,,SUPERMERCADO,2015 ,Septiembre
PATATAS CONGELADAS,2.66314,2.93106,11,847,,,SUPERMERCADO,2015 ,Septiembre
PATATAS PROCESADAS,3.43610,15.97305,465,3608,,,SUPERMERCADO,2015 ,Septiembre
T.HORTALIZAS FRESCAS,75.00032,137.49136,183,8312,,,SUPERMERCADO,2015 ,Septiembre
TOMATES,15.52901,28.24565,182,4738,,,SUPERMERCADO,2015 ,Septiembre
CEBOLLAS,10.27889,9.71160,094,3618,,,SUPERMERCADO,2015 ,Septiembre
AJOS,93623,4.06022,434,1726,,,SUPERMERCADO,2015 ,Septiembre
COLES,1.49762,1.60350,107,629,,,SUPERMERCADO,2015 ,Septiembre
PEPINOS,3.76993,4.44363,118,2019,,,SUPERMERCADO,2015 ,Septiembre
JUDIAS VERDES,2.14591,5.99508,279,1536,,,SUPERMERCADO,2015 ,Septiembre
PIMIENTOS,4.55362,9.35795,206,3161,,,SUPERMERCADO,2015 ,Septiembre
CHAMPIÑONES+O.SETAS,2.07067,8.03275,388,2128,,,SUPERMERCADO,2015 ,Septiembre
LECHUGA/ESC./ENDIVIA,7.14237,21.22401,297,4419,,,SUPERMERCADO,2015 ,Septiembre
ESPARRAGOS,38257,1.88979,494,366,,,SUPERMERCADO,2015 ,Septiembre
VERDURAS DE HOJA,89949,3.55394,395,1111,,,SUPERMERCADO,2015 ,Septiembre
BERENJENAS,1.66962,2.79127,167,1129,,,SUPERMERCADO,2015 ,Septiembre
ZANAHORIAS,6.91493,4.97560,072,3332,,,SUPERMERCADO,2015 ,Septiembre
CALABACINES,5.92251,6.66181,112,2612,,,SUPERMERCADO,2015 ,Septiembre
OTR.HORTALIZAS/VERD.,11.28695,24.94457,221,4755,,,SUPERMERCADO,2015 ,Septiembre
VERD./HORT. IV GAMA,5.69811,23.52931,413,3753,,,SUPERMERCADO,2015 ,Septiembre
