Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,53.44979,46.23054,086,5729,,,SUPERMERCADO,2016 ,Noviembre
PATATAS FRESCAS,32.92153,25.29483,077,378,,,SUPERMERCADO,2016 ,Noviembre
PATATAS CONGELADAS,2.75949,3.25128,118,852,,,SUPERMERCADO,2016 ,Noviembre
PATATAS PROCESADAS,3.55375,17.68444,498,355,,,SUPERMERCADO,2016 ,Noviembre
T.HORTALIZAS FRESCAS,85.91449,153.07931,178,857,,,SUPERMERCADO,2016 ,Noviembre
TOMATES,17.10422,24.37649,143,5226,,,SUPERMERCADO,2016 ,Noviembre
CEBOLLAS,11.10445,11.16241,101,3846,,,SUPERMERCADO,2016 ,Noviembre
AJOS,92097,4.60552,5,1644,,,SUPERMERCADO,2016 ,Noviembre
COLES,2.57916,2.65682,103,107,,,SUPERMERCADO,2016 ,Noviembre
PEPINOS,2.22355,3.00909,135,1343,,,SUPERMERCADO,2016 ,Noviembre
JUDIAS VERDES,2.67523,7.18088,268,1663,,,SUPERMERCADO,2016 ,Noviembre
PIMIENTOS,6.37309,10.86425,17,3496,,,SUPERMERCADO,2016 ,Noviembre
CHAMPIÑONES+O.SETAS,2.74774,11.26615,41,2493,,,SUPERMERCADO,2016 ,Noviembre
LECHUGA/ESC./ENDIVIA,5.81171,18.55382,319,3862,,,SUPERMERCADO,2016 ,Noviembre
ESPARRAGOS,37019,1.91324,517,338,,,SUPERMERCADO,2016 ,Noviembre
VERDURAS DE HOJA,1.32986,4.32992,326,1279,,,SUPERMERCADO,2016 ,Noviembre
BERENJENAS,1.91659,2.86382,149,1259,,,SUPERMERCADO,2016 ,Noviembre
ZANAHORIAS,7.10637,4.99821,07,3395,,,SUPERMERCADO,2016 ,Noviembre
CALABACINES,5.97860,8.57229,143,2748,,,SUPERMERCADO,2016 ,Noviembre
OTR.HORTALIZAS/VERD.,17.67277,36.72641,208,5721,,,SUPERMERCADO,2016 ,Noviembre
VERD./HORT. IV GAMA,8.36931,29.94000,358,4355,,,SUPERMERCADO,2016 ,Noviembre
