Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,53.92146,55.77325,103,6077,,,SUPERMERCADO,2020 ,Febrero
PATATAS FRESCAS,30.22634,30.72362,102,3825,,,SUPERMERCADO,2020 ,Febrero
PATATAS CONGELADAS,2.87035,3.57882,125,852,,,SUPERMERCADO,2020 ,Febrero
PATATAS PROCESADAS,4.16495,21.47080,516,3969,,,SUPERMERCADO,2020 ,Febrero
PATATAS FRITAS,3.42637,20.36081,594,3801,,,SUPERMERCADO,2020 ,Febrero
T.HORTALIZAS FRESCAS,102.13643,213.62978,209,8735,,,SUPERMERCADO,2020 ,Febrero
TOMATES,20.09876,38.02518,189,5714,,,SUPERMERCADO,2020 ,Febrero
CEBOLLAS,12.37036,16.38787,132,4048,,,SUPERMERCADO,2020 ,Febrero
AJOS,96902,4.91031,507,1653,,,SUPERMERCADO,2020 ,Febrero
COLES,2.80165,3.55166,127,111,,,SUPERMERCADO,2020 ,Febrero
PEPINOS,2.93382,5.06062,172,1855,,,SUPERMERCADO,2020 ,Febrero
JUDIAS VERDES,2.15545,7.41045,344,1393,,,SUPERMERCADO,2020 ,Febrero
PIMIENTOS,7.82109,15.53815,199,4141,,,SUPERMERCADO,2020 ,Febrero
CHAMPIÑONES+O.SETAS,3.73182,14.90075,399,3161,,,SUPERMERCADO,2020 ,Febrero
LECHUGA/ESC./ENDIVIA,7.96795,25.30187,318,4838,,,SUPERMERCADO,2020 ,Febrero
ESPARRAGOS,45223,2.69362,596,446,,,SUPERMERCADO,2020 ,Febrero
VERDURAS DE HOJA,1.71689,6.30631,367,1592,,,SUPERMERCADO,2020 ,Febrero
BERENJENAS,2.37233,4.21152,178,1489,,,SUPERMERCADO,2020 ,Febrero
ZANAHORIAS,8.49964,7.46086,088,365,,,SUPERMERCADO,2020 ,Febrero
CALABACINES,7.95793,13.18463,166,3168,,,SUPERMERCADO,2020 ,Febrero
OTR.HORTALIZAS/VERD.,20.28749,48.68597,24,5818,,,SUPERMERCADO,2020 ,Febrero
BROCOLI,2.20191,4.83113,219,1349,,,SUPERMERCADO,2020 ,Febrero
ALCACHOFAS,3.61500,7.05901,195,1476,,,SUPERMERCADO,2020 ,Febrero
APIO,76099,1.30104,171,572,,,SUPERMERCADO,2020 ,Febrero
COLIFLOR,2.08772,3.18065,152,8,,,SUPERMERCADO,2020 ,Febrero
VERD./HORT. IV GAMA,14.65112,46.96350,321,5352,,,SUPERMERCADO,2020 ,Febrero
PUERRO,1.79376,5.10619,285,1538,,,SUPERMERCADO,2020 ,Febrero
