Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,44.23156,47.09063,106,5379,,,SUPERMERCADO,2013 ,Agosto
PATATAS FRESCAS,23.94317,25.87510,108,3059,,,SUPERMERCADO,2013 ,Agosto
PATATAS CONGELADAS,2.83890,3.42334,121,874,,,SUPERMERCADO,2013 ,Agosto
PATATAS PROCESADAS,3.48990,17.79218,51,3597,,,SUPERMERCADO,2013 ,Agosto
T.HORTALIZAS FRESCAS,70.69714,113.40551,16,7775,,,SUPERMERCADO,2013 ,Agosto
TOMATES,19.84495,25.16494,127,4928,,,SUPERMERCADO,2013 ,Agosto
CEBOLLAS,9.16223,9.16267,1,3323,,,SUPERMERCADO,2013 ,Agosto
AJOS,66811,3.09873,464,1264,,,SUPERMERCADO,2013 ,Agosto
COLES,94956,1.03732,109,431,,,SUPERMERCADO,2013 ,Agosto
PEPINOS,5.21920,5.46473,105,2513,,,SUPERMERCADO,2013 ,Agosto
JUDIAS VERDES,1.87049,4.52090,242,1265,,,SUPERMERCADO,2013 ,Agosto
PIMIENTOS,5.79633,9.96151,172,3585,,,SUPERMERCADO,2013 ,Agosto
CHAMPIÑONES+O.SETAS,1.80502,6.49461,36,1693,,,SUPERMERCADO,2013 ,Agosto
LECHUGA/ESC./ENDIVIA,5.69063,13.34013,234,3313,,,SUPERMERCADO,2013 ,Agosto
ESPARRAGOS,8565,45555,532,107,,,SUPERMERCADO,2013 ,Agosto
VERDURAS DE HOJA,60758,2.12066,349,699,,,SUPERMERCADO,2013 ,Agosto
BERENJENAS,1.62591,1.97987,122,1127,,,SUPERMERCADO,2013 ,Agosto
ZANAHORIAS,5.68549,4.62560,081,2873,,,SUPERMERCADO,2013 ,Agosto
CALABACINES,3.54099,3.89664,11,1859,,,SUPERMERCADO,2013 ,Agosto
OTR.HORTALIZAS/VERD.,8.14501,22.08165,271,4226,,,SUPERMERCADO,2013 ,Agosto
VERD./HORT. IV GAMA,4.78375,16.70162,349,3089,,,SUPERMERCADO,2013 ,Agosto
VERD./HORT. ECOLOGIC,2.76240,4.42414,16,783,,,SUPERMERCADO,2013 ,Agosto
