Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,44.11722,38.36867,087,5511,,,SUPERMERCADO,2015 ,Julio
PATATAS FRESCAS,24.56051,18.11779,074,3174,,,SUPERMERCADO,2015 ,Julio
PATATAS CONGELADAS,2.45178,2.65239,108,765,,,SUPERMERCADO,2015 ,Julio
PATATAS PROCESADAS,3.42099,17.59849,514,37,,,SUPERMERCADO,2015 ,Julio
T.HORTALIZAS FRESCAS,78.82648,128.28477,163,8229,,,SUPERMERCADO,2015 ,Julio
TOMATES,22.03703,28.71826,13,5278,,,SUPERMERCADO,2015 ,Julio
CEBOLLAS,9.83295,10.21055,104,3611,,,SUPERMERCADO,2015 ,Julio
AJOS,86224,3.70426,43,1489,,,SUPERMERCADO,2015 ,Julio
COLES,82509,75988,092,406,,,SUPERMERCADO,2015 ,Julio
PEPINOS,5.62153,5.86145,104,2718,,,SUPERMERCADO,2015 ,Julio
JUDIAS VERDES,2.19738,5.02598,229,1382,,,SUPERMERCADO,2015 ,Julio
PIMIENTOS,6.96342,12.02184,173,395,,,SUPERMERCADO,2015 ,Julio
CHAMPIÑONES+O.SETAS,1.74099,6.72163,386,179,,,SUPERMERCADO,2015 ,Julio
LECHUGA/ESC./ENDIVIA,7.36425,21.07734,286,4479,,,SUPERMERCADO,2015 ,Julio
ESPARRAGOS,33726,1.12693,334,243,,,SUPERMERCADO,2015 ,Julio
VERDURAS DE HOJA,65496,2.84466,434,891,,,SUPERMERCADO,2015 ,Julio
BERENJENAS,1.63784,2.04384,125,1195,,,SUPERMERCADO,2015 ,Julio
ZANAHORIAS,6.26473,4.58239,073,2858,,,SUPERMERCADO,2015 ,Julio
CALABACINES,4.14751,4.46644,108,2136,,,SUPERMERCADO,2015 ,Julio
OTR.HORTALIZAS/VERD.,8.33931,19.11932,229,4103,,,SUPERMERCADO,2015 ,Julio
VERD./HORT. IV GAMA,5.46938,21.95874,401,3636,,,SUPERMERCADO,2015 ,Julio
