Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,154.56905,246.99899,16,8676,,,SUPERMERCADO,2019 ,Abril
NARANJAS,35.12879,31.39263,089,3338,,,SUPERMERCADO,2019 ,Abril
MANDARINAS,8.67550,14.37406,166,234,,,SUPERMERCADO,2019 ,Abril
LIMONES,3.74195,5.24779,14,2049,,,SUPERMERCADO,2019 ,Abril
PLATANOS,31.66748,48.50712,153,6631,,,SUPERMERCADO,2019 ,Abril
MANZANAS,20.63844,30.34643,147,4678,,,SUPERMERCADO,2019 ,Abril
PERAS,8.19510,12.57652,153,282,,,SUPERMERCADO,2019 ,Abril
MELOCOTONES,6073,23785,392,048,,,SUPERMERCADO,2019 ,Abril
NECTARINAS,15244,36694,241,089,,,SUPERMERCADO,2019 ,Abril
ALBARICOQUES,7304,16967,232,06,,,SUPERMERCADO,2019 ,Abril
FRESAS/FRESON,21.59486,42.56145,197,5494,,,SUPERMERCADO,2019 ,Abril
MELON,3.10889,5.42846,175,653,,,SUPERMERCADO,2019 ,Abril
SANDIA,3.87971,6.20904,16,832,,,SUPERMERCADO,2019 ,Abril
CIRUELAS,62737,1.78664,285,422,,,SUPERMERCADO,2019 ,Abril
CEREZAS,11761,23110,197,046,,,SUPERMERCADO,2019 ,Abril
UVAS,1.48551,6.04674,407,78,,,SUPERMERCADO,2019 ,Abril
KIWI,4.68694,12.57352,268,216,,,SUPERMERCADO,2019 ,Abril
AGUACATE,2.62557,9.86229,376,1735,,,SUPERMERCADO,2019 ,Abril
PIÑA,4.67286,6.90241,148,1157,,,SUPERMERCADO,2019 ,Abril
OTRAS FRUTAS FRESCAS,3.43624,12.17833,354,168,,,SUPERMERCADO,2019 ,Abril
POMELO,50225,77134,154,177,,,SUPERMERCADO,2019 ,Abril
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2019 ,Abril
MANGO,88446,2.39009,27,457,,,SUPERMERCADO,2019 ,Abril
FRUTAS IV GAMA,9.79115,17.58011,18,2325,,,SUPERMERCADO,2019 ,Abril
