Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,158.82664,212.76194,134,8228,,,SUPERMERCADO,2014 ,Mayo
NARANJAS,32.80348,24.48404,075,3116,,,SUPERMERCADO,2014 ,Mayo
MANDARINAS,2.58119,3.94995,153,958,,,SUPERMERCADO,2014 ,Mayo
LIMONES,3.48747,4.97468,143,1806,,,SUPERMERCADO,2014 ,Mayo
PLATANOS,26.38193,34.86752,132,6007,,,SUPERMERCADO,2014 ,Mayo
MANZANAS,19.40574,25.52123,132,4418,,,SUPERMERCADO,2014 ,Mayo
PERAS,8.05091,11.33823,141,2636,,,SUPERMERCADO,2014 ,Mayo
MELOCOTONES,1.99624,3.97124,199,1093,,,SUPERMERCADO,2014 ,Mayo
ALBARICOQUES,2.50138,5.92381,237,151,,,SUPERMERCADO,2014 ,Mayo
FRESAS/FRESON,10.26732,18.12788,177,3607,,,SUPERMERCADO,2014 ,Mayo
MELON,7.79533,10.46680,134,1663,,,SUPERMERCADO,2014 ,Mayo
SANDIA,20.88458,18.69958,09,259,,,SUPERMERCADO,2014 ,Mayo
CIRUELAS,25892,66058,255,208,,,SUPERMERCADO,2014 ,Mayo
CEREZAS,2.84978,9.25250,325,1674,,,SUPERMERCADO,2014 ,Mayo
UVAS,88618,2.35461,266,418,,,SUPERMERCADO,2014 ,Mayo
KIWI,5.40041,12.27810,227,1969,,,SUPERMERCADO,2014 ,Mayo
AGUACATE,1.26600,3.92086,31,901,,,SUPERMERCADO,2014 ,Mayo
PIÑA,3.81178,5.24125,138,1037,,,SUPERMERCADO,2014 ,Mayo
OTRAS FRUTAS FRESCAS,8.19799,16.72909,204,2787,,,SUPERMERCADO,2014 ,Mayo
FRUTAS IV GAMA,3.96518,5.61987,142,1002,,,SUPERMERCADO,2014 ,Mayo
FRUTAS ECOLOGICAS,6.50375,9.50220,146,10,,,SUPERMERCADO,2014 ,Mayo
