Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,157.58838,266.70324,169,8608,,,SUPERMERCADO,2019 ,Marzo
NARANJAS,36.41334,31.65505,087,3312,,,SUPERMERCADO,2019 ,Marzo
MANDARINAS,11.84674,20.13561,17,2981,,,SUPERMERCADO,2019 ,Marzo
LIMONES,3.78581,5.18363,137,1812,,,SUPERMERCADO,2019 ,Marzo
PLATANOS,32.17661,52.90198,164,6503,,,SUPERMERCADO,2019 ,Marzo
MANZANAS,22.20258,32.28574,145,4589,,,SUPERMERCADO,2019 ,Marzo
PERAS,8.75457,13.02067,149,2891,,,SUPERMERCADO,2019 ,Marzo
MELOCOTONES,2540,5121,202,017,,,SUPERMERCADO,2019 ,Marzo
NECTARINAS,24193,44963,186,085,,,SUPERMERCADO,2019 ,Marzo
ALBARICOQUES,7577,12632,167,054,,,SUPERMERCADO,2019 ,Marzo
FRESAS/FRESON,18.87931,51.22636,271,5147,,,SUPERMERCADO,2019 ,Marzo
MELON,3.10848,5.00778,161,585,,,SUPERMERCADO,2019 ,Marzo
SANDIA,1.82197,2.98670,164,485,,,SUPERMERCADO,2019 ,Marzo
CIRUELAS,58218,1.75977,302,472,,,SUPERMERCADO,2019 ,Marzo
CEREZAS,4450,10542,237,031,,,SUPERMERCADO,2019 ,Marzo
UVAS,1.88003,7.56970,403,9,,,SUPERMERCADO,2019 ,Marzo
KIWI,5.02553,14.15503,282,2158,,,SUPERMERCADO,2019 ,Marzo
AGUACATE,2.71418,10.40526,383,1835,,,SUPERMERCADO,2019 ,Marzo
PIÑA,4.85656,6.77924,14,1224,,,SUPERMERCADO,2019 ,Marzo
OTRAS FRUTAS FRESCAS,3.15289,10.89813,346,1663,,,SUPERMERCADO,2019 ,Marzo
POMELO,53659,82209,153,213,,,SUPERMERCADO,2019 ,Marzo
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2019 ,Marzo
MANGO,98705,2.57905,261,59,,,SUPERMERCADO,2019 ,Marzo
FRUTAS IV GAMA,8.98957,18.23927,203,2122,,,SUPERMERCADO,2019 ,Marzo
