Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,137.35154,193.00018,141,8097,,,SUPERMERCADO,2016 ,Noviembre
NARANJAS,29.67119,25.99487,088,3073,,,SUPERMERCADO,2016 ,Noviembre
MANDARINAS,16.93254,19.45856,115,3357,,,SUPERMERCADO,2016 ,Noviembre
LIMONES,4.05123,6.90600,17,2098,,,SUPERMERCADO,2016 ,Noviembre
PLATANOS,24.49203,35.50636,145,5638,,,SUPERMERCADO,2016 ,Noviembre
MANZANAS,15.90122,20.65787,13,3901,,,SUPERMERCADO,2016 ,Noviembre
PERAS,9.17899,12.53418,137,2732,,,SUPERMERCADO,2016 ,Noviembre
MELOCOTONES,1.17716,2.31175,196,435,,,SUPERMERCADO,2016 ,Noviembre
NECTARINAS,29483,38430,13,126,,,SUPERMERCADO,2016 ,Noviembre
ALBARICOQUES,13839,24490,177,058,,,SUPERMERCADO,2016 ,Noviembre
FRESAS/FRESON,35293,1.00283,284,173,,,SUPERMERCADO,2016 ,Noviembre
MELON,4.19945,5.43541,129,684,,,SUPERMERCADO,2016 ,Noviembre
SANDIA,52429,51194,098,069,,,SUPERMERCADO,2016 ,Noviembre
CIRUELAS,1.14427,1.88905,165,661,,,SUPERMERCADO,2016 ,Noviembre
CEREZAS,5022,15836,315,036,,,SUPERMERCADO,2016 ,Noviembre
UVAS,4.35781,9.49245,218,1497,,,SUPERMERCADO,2016 ,Noviembre
KIWI,5.54916,14.19048,256,2178,,,SUPERMERCADO,2016 ,Noviembre
AGUACATE,1.30834,4.65336,356,1019,,,SUPERMERCADO,2016 ,Noviembre
PIÑA,5.08009,5.83207,115,1183,,,SUPERMERCADO,2016 ,Noviembre
OTRAS FRUTAS FRESCAS,12.94739,25.83544,2,3453,,,SUPERMERCADO,2016 ,Noviembre
FRUTAS IV GAMA,2.18747,3.60381,165,797,,,SUPERMERCADO,2016 ,Noviembre
