Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,135.12363,180.78094,134,8051,,,SUPERMERCADO,2014 ,Abril
NARANJAS,34.96366,25.09363,072,3379,,,SUPERMERCADO,2014 ,Abril
MANDARINAS,5.76508,9.95794,173,1705,,,SUPERMERCADO,2014 ,Abril
LIMONES,3.11754,4.24227,136,1874,,,SUPERMERCADO,2014 ,Abril
PLATANOS,24.51098,33.88936,138,5778,,,SUPERMERCADO,2014 ,Abril
MANZANAS,19.90706,25.10707,126,4427,,,SUPERMERCADO,2014 ,Abril
PERAS,9.38949,12.82595,137,2985,,,SUPERMERCADO,2014 ,Abril
MELOCOTONES,13383,23033,172,077,,,SUPERMERCADO,2014 ,Abril
ALBARICOQUES,11531,23203,201,062,,,SUPERMERCADO,2014 ,Abril
FRESAS/FRESON,16.28455,27.62282,17,4741,,,SUPERMERCADO,2014 ,Abril
MELON,2.90502,5.00817,172,734,,,SUPERMERCADO,2014 ,Abril
SANDIA,1.94739,3.00104,154,536,,,SUPERMERCADO,2014 ,Abril
CIRUELAS,36375,1.04395,287,258,,,SUPERMERCADO,2014 ,Abril
CEREZAS,31426,44022,14,148,,,SUPERMERCADO,2014 ,Abril
UVAS,90246,2.91462,323,449,,,SUPERMERCADO,2014 ,Abril
KIWI,5.30287,11.90524,225,1958,,,SUPERMERCADO,2014 ,Abril
AGUACATE,1.19115,3.55050,298,791,,,SUPERMERCADO,2014 ,Abril
PIÑA,4.15840,5.34074,128,1275,,,SUPERMERCADO,2014 ,Abril
OTRAS FRUTAS FRESCAS,3.85083,8.37507,217,1487,,,SUPERMERCADO,2014 ,Abril
FRUTAS IV GAMA,3.29711,4.91981,149,946,,,SUPERMERCADO,2014 ,Abril
FRUTAS ECOLOGICAS,5.62747,8.60151,153,986,,,SUPERMERCADO,2014 ,Abril
