Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,164.86515,217.45196,132,7914,,,SUPERMERCADO,2016 ,Septiembre
NARANJAS,13.28699,18.06126,136,1621,,,SUPERMERCADO,2016 ,Septiembre
MANDARINAS,1.40481,2.67934,191,661,,,SUPERMERCADO,2016 ,Septiembre
LIMONES,3.74111,8.97103,24,2166,,,SUPERMERCADO,2016 ,Septiembre
PLATANOS,22.79096,31.18364,137,5562,,,SUPERMERCADO,2016 ,Septiembre
MANZANAS,13.62882,18.81572,138,3589,,,SUPERMERCADO,2016 ,Septiembre
PERAS,6.96988,9.98706,143,261,,,SUPERMERCADO,2016 ,Septiembre
MELOCOTONES,13.41283,18.92409,141,3446,,,SUPERMERCADO,2016 ,Septiembre
NECTARINAS,7.09463,9.49520,134,2077,,,SUPERMERCADO,2016 ,Septiembre
ALBARICOQUES,17798,32956,185,121,,,SUPERMERCADO,2016 ,Septiembre
FRESAS/FRESON,34758,1.62440,467,278,,,SUPERMERCADO,2016 ,Septiembre
MELON,36.21466,25.30045,07,3429,,,SUPERMERCADO,2016 ,Septiembre
SANDIA,20.38757,14.28079,07,2141,,,SUPERMERCADO,2016 ,Septiembre
CIRUELAS,3.96612,6.70928,169,1787,,,SUPERMERCADO,2016 ,Septiembre
CEREZAS,7391,17118,232,055,,,SUPERMERCADO,2016 ,Septiembre
UVAS,5.43206,10.97503,202,2085,,,SUPERMERCADO,2016 ,Septiembre
KIWI,5.18221,14.83368,286,2129,,,SUPERMERCADO,2016 ,Septiembre
AGUACATE,1.33667,5.10670,382,1055,,,SUPERMERCADO,2016 ,Septiembre
PIÑA,1.89235,3.04606,161,592,,,SUPERMERCADO,2016 ,Septiembre
OTRAS FRUTAS FRESCAS,7.52401,16.95747,225,2833,,,SUPERMERCADO,2016 ,Septiembre
FRUTAS IV GAMA,3.81757,5.54869,145,1037,,,SUPERMERCADO,2016 ,Septiembre
