Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,148.17126,220.64920,149,8225,,,SUPERMERCADO,2016 ,Octubre
NARANJAS,19.93843,24.42897,123,2349,,,SUPERMERCADO,2016 ,Octubre
MANDARINAS,10.52743,13.99793,133,2768,,,SUPERMERCADO,2016 ,Octubre
LIMONES,4.44877,8.36329,188,2405,,,SUPERMERCADO,2016 ,Octubre
PLATANOS,25.27863,35.46783,14,5723,,,SUPERMERCADO,2016 ,Octubre
MANZANAS,17.02772,21.78358,128,4044,,,SUPERMERCADO,2016 ,Octubre
PERAS,9.49865,13.23954,139,2983,,,SUPERMERCADO,2016 ,Octubre
MELOCOTONES,5.97606,11.03144,185,175,,,SUPERMERCADO,2016 ,Octubre
NECTARINAS,1.61719,2.32784,144,817,,,SUPERMERCADO,2016 ,Octubre
ALBARICOQUES,2466,3410,138,015,,,SUPERMERCADO,2016 ,Octubre
FRESAS/FRESON,39352,1.62338,413,302,,,SUPERMERCADO,2016 ,Octubre
MELON,17.72487,14.49412,082,2052,,,SUPERMERCADO,2016 ,Octubre
SANDIA,3.47093,2.72063,078,535,,,SUPERMERCADO,2016 ,Octubre
CIRUELAS,2.62300,4.47571,171,1315,,,SUPERMERCADO,2016 ,Octubre
CEREZAS,6170,13014,211,047,,,SUPERMERCADO,2016 ,Octubre
UVAS,7.30669,14.26517,195,2315,,,SUPERMERCADO,2016 ,Octubre
KIWI,5.47290,15.29630,279,2122,,,SUPERMERCADO,2016 ,Octubre
AGUACATE,1.55824,5.81447,373,1182,,,SUPERMERCADO,2016 ,Octubre
PIÑA,3.62677,5.04575,139,994,,,SUPERMERCADO,2016 ,Octubre
OTRAS FRUTAS FRESCAS,11.59511,26.10902,225,3454,,,SUPERMERCADO,2016 ,Octubre
FRUTAS IV GAMA,2.90671,5.04544,174,983,,,SUPERMERCADO,2016 ,Octubre
