Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,135.93467,205.56491,151,7917,,,SUPERMERCADO,2015 ,Octubre
NARANJAS,19.25724,24.79798,129,2386,,,SUPERMERCADO,2015 ,Octubre
MANDARINAS,11.17762,16.98456,152,2714,,,SUPERMERCADO,2015 ,Octubre
LIMONES,4.32215,8.66055,2,2421,,,SUPERMERCADO,2015 ,Octubre
PLATANOS,24.70332,36.14496,146,5504,,,SUPERMERCADO,2015 ,Octubre
MANZANAS,18.46555,23.00187,125,4051,,,SUPERMERCADO,2015 ,Octubre
PERAS,9.19008,12.65962,138,3021,,,SUPERMERCADO,2015 ,Octubre
MELOCOTONES,4.73822,8.36756,177,1473,,,SUPERMERCADO,2015 ,Octubre
NECTARINAS,1.34134,1.87390,14,607,,,SUPERMERCADO,2015 ,Octubre
ALBARICOQUES,7746,10991,142,05,,,SUPERMERCADO,2015 ,Octubre
FRESAS/FRESON,24604,99170,403,225,,,SUPERMERCADO,2015 ,Octubre
MELON,9.15164,8.04954,088,1236,,,SUPERMERCADO,2015 ,Octubre
SANDIA,4.93560,3.52562,071,67,,,SUPERMERCADO,2015 ,Octubre
CIRUELAS,2.21348,3.64695,165,1043,,,SUPERMERCADO,2015 ,Octubre
CEREZAS,524,1397,267,012,,,SUPERMERCADO,2015 ,Octubre
UVAS,7.56960,14.17845,187,2174,,,SUPERMERCADO,2015 ,Octubre
KIWI,4.95262,13.97976,282,1745,,,SUPERMERCADO,2015 ,Octubre
AGUACATE,1.31930,4.35014,33,885,,,SUPERMERCADO,2015 ,Octubre
PIÑA,2.19449,3.38695,154,625,,,SUPERMERCADO,2015 ,Octubre
OTRAS FRUTAS FRESCAS,10.07368,20.84092,207,2955,,,SUPERMERCADO,2015 ,Octubre
FRUTAS IV GAMA,2.28725,4.06762,178,605,,,SUPERMERCADO,2015 ,Octubre
