Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,180.48150,314.07095,174,8734,,,SUPERMERCADO,2020 ,Marzo
NARANJAS,44.56100,45.03296,101,4007,,,SUPERMERCADO,2020 ,Marzo
MANDARINAS,17.53257,33.58968,192,3738,,,SUPERMERCADO,2020 ,Marzo
LIMONES,4.73377,8.13939,172,2247,,,SUPERMERCADO,2020 ,Marzo
PLATANOS,36.81512,57.46578,156,6829,,,SUPERMERCADO,2020 ,Marzo
MANZANAS,24.78912,39.03973,157,5305,,,SUPERMERCADO,2020 ,Marzo
PERAS,11.54978,19.22562,166,3343,,,SUPERMERCADO,2020 ,Marzo
MELOCOTONES,8724,14553,167,032,,,SUPERMERCADO,2020 ,Marzo
NECTARINAS,12613,22235,176,037,,,SUPERMERCADO,2020 ,Marzo
ALBARICOQUES,7329,13200,18,046,,,SUPERMERCADO,2020 ,Marzo
FRESAS/FRESON,14.89778,41.12769,276,4604,,,SUPERMERCADO,2020 ,Marzo
MELON,3.30719,5.48568,166,51,,,SUPERMERCADO,2020 ,Marzo
SANDIA,1.45112,2.08215,143,304,,,SUPERMERCADO,2020 ,Marzo
CIRUELAS,66034,2.05809,312,463,,,SUPERMERCADO,2020 ,Marzo
CEREZAS,7070,10295,146,034,,,SUPERMERCADO,2020 ,Marzo
UVAS,1.85638,8.37735,451,932,,,SUPERMERCADO,2020 ,Marzo
KIWI,5.89833,17.34931,294,2427,,,SUPERMERCADO,2020 ,Marzo
AGUACATE,3.33891,13.64577,409,1959,,,SUPERMERCADO,2020 ,Marzo
PIÑA,4.53925,7.00857,154,1233,,,SUPERMERCADO,2020 ,Marzo
OTRAS FRUTAS FRESCAS,4.19350,13.84035,33,1823,,,SUPERMERCADO,2020 ,Marzo
POMELO,48244,85946,178,168,,,SUPERMERCADO,2020 ,Marzo
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2020 ,Marzo
MANGO,1.83437,4.92167,268,766,,,SUPERMERCADO,2020 ,Marzo
FRUTAS IV GAMA,8.75336,17.20538,197,2154,,,SUPERMERCADO,2020 ,Marzo
