Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,133.03140,188.85969,142,8085,,,SUPERMERCADO,2013 ,Marzo
NARANJAS,39.22715,31.48369,08,3504,,,SUPERMERCADO,2013 ,Marzo
MANDARINAS,8.78543,14.65440,167,2145,,,SUPERMERCADO,2013 ,Marzo
LIMONES,3.31372,4.51831,136,1808,,,SUPERMERCADO,2013 ,Marzo
PLATANOS,25.63646,34.75017,136,5759,,,SUPERMERCADO,2013 ,Marzo
MANZANAS,18.19757,25.36122,139,422,,,SUPERMERCADO,2013 ,Marzo
PERAS,8.51567,13.29466,156,2601,,,SUPERMERCADO,2013 ,Marzo
MELOCOTONES,8509,12137,143,027,,,SUPERMERCADO,2013 ,Marzo
ALBARICOQUES,2603,3712,143,022,,,SUPERMERCADO,2013 ,Marzo
FRESAS/FRESON,11.78538,31.11795,264,4243,,,SUPERMERCADO,2013 ,Marzo
MELON,1.65298,2.57180,156,366,,,SUPERMERCADO,2013 ,Marzo
SANDIA,1.25013,1.51251,121,28,,,SUPERMERCADO,2013 ,Marzo
CIRUELAS,43315,1.11519,257,264,,,SUPERMERCADO,2013 ,Marzo
CEREZAS,23087,52284,226,126,,,SUPERMERCADO,2013 ,Marzo
UVAS,74150,2.30179,31,395,,,SUPERMERCADO,2013 ,Marzo
KIWI,5.91771,11.31571,191,2249,,,SUPERMERCADO,2013 ,Marzo
AGUACATE,96926,2.54158,262,658,,,SUPERMERCADO,2013 ,Marzo
PIÑA,3.21238,4.86398,151,1025,,,SUPERMERCADO,2013 ,Marzo
OTRAS FRUTAS FRESCAS,3.05091,6.77540,222,1171,,,SUPERMERCADO,2013 ,Marzo
FRUTAS IV GAMA,3.85478,6.07816,158,1051,,,SUPERMERCADO,2013 ,Marzo
FRUTAS ECOLOGICAS,5.72187,8.24427,144,1062,,,SUPERMERCADO,2013 ,Marzo
