Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,147.13131,226.87358,154,8349,,,SUPERMERCADO,2019 ,Enero
NARANJAS,35.98843,30.68497,085,3401,,,SUPERMERCADO,2019 ,Enero
MANDARINAS,20.39600,25.48974,125,3881,,,SUPERMERCADO,2019 ,Enero
LIMONES,3.63035,5.51196,152,1977,,,SUPERMERCADO,2019 ,Enero
PLATANOS,30.04719,47.82806,159,6285,,,SUPERMERCADO,2019 ,Enero
MANZANAS,18.97936,27.43825,145,44,,,SUPERMERCADO,2019 ,Enero
PERAS,8.99351,12.64900,141,2961,,,SUPERMERCADO,2019 ,Enero
MELOCOTONES,8358,10802,129,039,,,SUPERMERCADO,2019 ,Enero
NECTARINAS,27188,36155,133,074,,,SUPERMERCADO,2019 ,Enero
ALBARICOQUES,9310,14968,161,06,,,SUPERMERCADO,2019 ,Enero
FRESAS/FRESON,2.88952,12.94718,448,1683,,,SUPERMERCADO,2019 ,Enero
MELON,2.71955,4.36533,161,478,,,SUPERMERCADO,2019 ,Enero
SANDIA,8689,15756,181,043,,,SUPERMERCADO,2019 ,Enero
CIRUELAS,14160,30973,219,11,,,SUPERMERCADO,2019 ,Enero
CEREZAS,6691,22990,344,052,,,SUPERMERCADO,2019 ,Enero
UVAS,2.50182,8.22848,329,1239,,,SUPERMERCADO,2019 ,Enero
KIWI,5.30062,16.21422,306,2282,,,SUPERMERCADO,2019 ,Enero
AGUACATE,2.69020,9.50921,353,1682,,,SUPERMERCADO,2019 ,Enero
PIÑA,5.60711,7.38570,132,1388,,,SUPERMERCADO,2019 ,Enero
OTRAS FRUTAS FRESCAS,6.64367,17.30504,26,2521,,,SUPERMERCADO,2019 ,Enero
POMELO,49143,68051,138,164,,,SUPERMERCADO,2019 ,Enero
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2019 ,Enero
MANGO,1.19687,3.24977,272,637,,,SUPERMERCADO,2019 ,Enero
FRUTAS IV GAMA,8.01381,14.27962,178,1927,,,SUPERMERCADO,2019 ,Enero
