Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,123.30492,161.03267,131,773,,,SUPERMERCADO,2014 ,Diciembre
NARANJAS,27.73592,22.00956,079,2886,,,SUPERMERCADO,2014 ,Diciembre
MANDARINAS,17.67914,19.15024,108,335,,,SUPERMERCADO,2014 ,Diciembre
LIMONES,4.02386,5.27991,131,224,,,SUPERMERCADO,2014 ,Diciembre
PLATANOS,20.89077,30.37946,145,5107,,,SUPERMERCADO,2014 ,Diciembre
MANZANAS,14.40595,16.82503,117,354,,,SUPERMERCADO,2014 ,Diciembre
PERAS,8.15740,9.85963,121,2516,,,SUPERMERCADO,2014 ,Diciembre
MELOCOTONES,8174,12773,156,039,,,SUPERMERCADO,2014 ,Diciembre
ALBARICOQUES,10183,18525,182,058,,,SUPERMERCADO,2014 ,Diciembre
FRESAS/FRESON,20605,91834,446,188,,,SUPERMERCADO,2014 ,Diciembre
MELON,2.46333,3.40388,138,418,,,SUPERMERCADO,2014 ,Diciembre
SANDIA,10099,14104,14,042,,,SUPERMERCADO,2014 ,Diciembre
CIRUELAS,33323,46616,14,176,,,SUPERMERCADO,2014 ,Diciembre
CEREZAS,23849,57980,243,131,,,SUPERMERCADO,2014 ,Diciembre
UVAS,4.52877,11.26511,249,2213,,,SUPERMERCADO,2014 ,Diciembre
KIWI,4.58261,11.63396,254,1723,,,SUPERMERCADO,2014 ,Diciembre
AGUACATE,1.40971,3.99689,284,968,,,SUPERMERCADO,2014 ,Diciembre
PIÑA,7.73644,8.66500,112,1925,,,SUPERMERCADO,2014 ,Diciembre
OTRAS FRUTAS FRESCAS,8.62869,16.14569,187,2451,,,SUPERMERCADO,2014 ,Diciembre
FRUTAS IV GAMA,2.18316,3.85127,176,727,,,SUPERMERCADO,2014 ,Diciembre
FRUTAS ECOLOGICAS,5.05986,6.97178,138,985,,,SUPERMERCADO,2014 ,Diciembre
